logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -5.965523698716548824e+04 -5.966261505855744326e+04 3.212499999999999800e-01
-5.966261505855744326e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -5.053119766206983331e+04 -5.053857635846178164e+04 3.012500000000000178e-01
-5.053857635846178164e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -5.039522641434200341e+04 -5.040260573573395232e+04 1.975000000000000089e-01
-5.040260573573395232e+04 4.566039626794754440e+03 -1.874999999999999931e-03 1.600000000000000000e+03 -5.027376437548374088e+04 -5.028114432187569037e+04 1.486250000000000071e+00
-5.028114432187569037e+04 3.483916201651904885e+03 -2.500000000000000052e-03 1.600000000000000000e+03 -4.971507225439335161e+04 -4.972245282578530168e+04 5.112499999999999822e-01
-4.972245282578530168e+04 1.878325124994011333e+02 -3.125000000000000173e-03 1.600000000000000000e+03 -4.904710364601809852e+04 -4.905448484241004917e+04 1.507500000000000062e+00
-4.905448484241004917e+04 3.997099536860425815e+02 -3.750000000000000295e-03 1.600000000000000000e+03 -4.595392061334830942e+04 -4.596130243474026065e+04 1.737500000000000044e+00
-4.596130243474026065e+04 1.443947673568958180e+03 -4.375000000000000416e-03 1.600000000000000000e+03 -4.539493792559697613e+04 -4.540232037198892795e+04 6.812500000000000222e-01
-4.540232037198892795e+04 9.465351510280826233e+02 -5.000000000000000104e-03 1.600000000000000000e+03 -4.526675666670328792e+04 -4.527413973809524032e+04 1.846249999999999947e+00
-4.527413973809524032e+04 1.030560738214634966e+03 -5.624999999999999792e-03 1.600000000000000000e+03 -4.445858925311778876e+04 -4.446597294950974174e+04 1.391250000000000098e+00
-4.446597294950974174e+04 5.715156492683632905e+02 -6.249999999999999480e-03 1.600000000000000000e+03 -4.413816192383241287e+04 -4.414554624522436643e+04 1.417499999999999982e+00
-4.414554624522436643e+04 6.545409668584013616e+02 -6.874999999999999167e-03 1.600000000000000000e+03 -4.366510007213296194e+04 -4.367248501852491609e+04 1.807500000000000107e+00
-4.367248501852491609e+04 3.063728706488295188e+02 -7.499999999999998855e-03 1.600000000000000000e+03 -3.980823480967705109e+04 -3.981562038106900582e+04 3.962499999999999911e-01
-3.981562038106900582e+04 1.971940686848274026e+03 -8.124999999999998543e-03 1.600000000000000000e+03 -3.936837857461634121e+04 -3.937576477100829652e+04 1.939999999999999947e+00
-3.937576477100829652e+04 1.577509392627579018e+03 -8.749999999999999098e-03 1.600000000000000000e+03 -3.650112250577457598e+04 -3.650850932716652460e+04 1.512499999999999956e+00
-3.650850932716652460e+04 2.638818271387488494e+03 -9.374999999999999653e-03 1.600000000000000000e+03 -3.629490989686372632e+04 -3.630229734325567551e+04 2.874999999999999778e-01
-3.630229734325567551e+04 2.165836959148201004e+03 -1.000000000000000021e-02 1.600000000000000000e+03 -3.578711188738820783e+04 -3.579449995878015761e+04 1.185000000000000053e+00
-3.579449995878015761e+04 2.834151800511748434e+02 -1.062500000000000076e-02 1.600000000000000000e+03 -3.554520135915339779e+04 -3.555259005554534815e+04 2.249999999999999917e-02
-3.555259005554534815e+04 2.640259622590767208e+02 -1.125000000000000132e-02 1.600000000000000000e+03 -3.505450707160447928e+04 -3.506189639299643022e+04 1.137500000000000039e-01
-3.506189639299643022e+04 2.962861374008683697e+02 -1.187500000000000187e-02 1.600000000000000000e+03 -3.504218395362563751e+04 -3.504957390001758904e+04 4.737500000000000044e-01
-3.504957389556709677e+04 2.054117784567726801e+02 -1.250000000000000243e-02 1.600000000000000000e+03 -3.421843408409112453e+04 -3.422582465548307664e+04 1.628749999999999920e+00
-3.422582465548307664e+04 4.137174516032439442e+02 -1.312500000000000298e-02 1.600000000000000000e+03 -3.350428209563846758e+04 -3.351167329203042027e+04 1.563749999999999973e+00
-3.351167329203042027e+04 6.512976311271198711e+02 -1.375000000000000354e-02 1.600000000000000000e+03 -3.211335456299527505e+04 -3.212074638438722832e+04 1.908749999999999947e+00
-3.212074638438722832e+04 1.131775100539050300e+03 -1.437500000000000409e-02 1.600000000000000000e+03 -3.184392059069314564e+04 -3.185131303708509586e+04 1.192499999999999893e+00
-3.185131303708509586e+04 6.513523294148258174e+02 -1.500000000000000465e-02 1.600000000000000000e+03 -3.138687354649114423e+04 -3.139426661788309502e+04 1.392500000000000071e+00
-3.139426661788309502e+04 7.938928775506642523e+02 -1.562500000000000347e-02 1.600000000000000000e+03 -3.023664881034330028e+04 -3.024404250673525166e+04 8.874999999999999556e-02
-3.024404250673525166e+04 1.126358707256388925e+03 -1.625000000000000402e-02 1.600000000000000000e+03 -3.010180543877639138e+04 -3.010919976016834335e+04 2.875000000000000125e-02
-3.010919976016834335e+04 3.469598902312960718e+02 -1.687500000000000458e-02 1.600000000000000000e+03 -3.008140011429995866e+04 -3.008879506069191120e+04 2.174999999999999989e-01
-3.008879506069053605e+04 3.537281758435070742e+02 -1.750000000000000513e-02 1.600000000000000000e+03 -2.993296807356097270e+04 -2.994036364495292582e+04 9.274999999999999911e-01
-2.994036364495292582e+04 3.953713660699004890e+02 -1.812500000000000569e-02 1.600000000000000000e+03 -2.988734925577426839e+04 -2.989474545216621846e+04 2.349999999999999867e-01
-2.989474545216621846e+04 7.166079934644942284e+01 -1.875000000000000625e-02 1.600000000000000000e+03 -2.967030088138745487e+04 -2.967769770277940552e+04 1.875000000000000000e+00
-2.967769770277940552e+04 1.082325210456392170e+02 -1.937500000000000680e-02 1.600000000000000000e+03 -2.955965638061074424e+04 -2.956705382700269547e+04 1.400000000000000133e-01
