weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -5.062237431093400664e+04 1.359941972394428655e-01 5.902439803555840220e-02 5.326447897459894998e-01 8.266304626180431825e-01 7.470061802080878444e-01 9.562213633747914665e-01 -7.133892155446516226e-01 2.452813044482059368e+01
0.000000000000000000e+00 -4.418981960481127317e+04 1.436530923630633672e-01 6.631089750393148741e-02 6.030147110617707362e-01 8.566434153495916526e-01 7.750208765587335291e-01 4.222462429400449802e-01 -7.390565161219523338e-01 2.387207378992120965e+01
0.000000000000000000e+00 -4.354071655901050690e+04 1.713191724176615360e-01 5.976633663391027473e-02 5.562635291948774263e-01 1.016861291472273443e+00 8.076276558026936891e-01 8.496391867103253448e-01 -1.123504454083633641e+00 2.063565614688790362e+01
0.000000000000000000e+00 -4.196406033051162376e+04 1.085281848155776885e-01 6.515201442927835707e-02 6.942690286144093115e-01 1.113648659115515693e+00 8.502813075845769841e-01 1.918276381732678670e-01 -9.024627664778159808e-01 2.056267370374903436e+01
0.000000000000000000e+00 -3.443476296885806369e+04 1.302884119421788833e-01 5.536807520009709438e-02 7.918021055058126478e-01 8.677932999662031355e-01 8.606053343985239357e-01 1.652165221615171653e-01 -1.004278159303143791e+00 2.221721440115365098e+01
0.000000000000000000e+00 -3.368877002929384616e+04 1.656290311614296851e-01 5.577167553602005445e-02 7.787486452701017914e-01 1.086644941895353655e+00 6.773152675594662497e-01 2.699614528427951576e-01 -9.189694377339796549e-01 2.199724145845814860e+01
0.000000000000000000e+00 -3.025533980729801260e+04 1.320743491552855975e-01 4.609390326209698852e-02 5.958182661100754896e-01 1.047045653601727189e+00 9.047539666159545302e-01 4.020161170884661850e-02 -1.000838359107030673e+00 2.017577405764361487e+01
0.000000000000000000e+00 -2.965273882083634453e+04 1.728158510002705539e-01 4.172198567004135883e-02 7.687543816953603670e-01 1.058794758335221742e+00 7.568864885271335829e-01 6.695412987833057050e-01 -1.010726677895715131e+00 2.110208107237716746e+01
0.000000000000000000e+00 -2.928334168654564201e+04 2.156437380707344476e-01 6.801988014940422989e-02 5.064777014202415106e-01 8.988217123134688569e-01 6.789773763912623217e-01 3.348797925083987215e-01 -1.286049589140362714e+00 2.436621443669753262e+01
0.000000000000000000e+00 -2.900212118488492706e+04 2.222157809894568514e-01 5.218580103918094015e-02 7.054092502090755223e-01 9.024595753927165953e-01 7.530253985897477076e-01 7.017738591305707763e-01 -7.017092461540860304e-01 2.129496259612947284e+01
0.000000000000000000e+00 -2.785916610026511262e+04 1.086315792761859272e-01 4.508853762381282576e-02 8.647132084827007237e-01 9.262037809900819374e-01 7.205427388244298736e-01 1.312661986390326607e-01 -1.189899285675696250e+00 2.215065171910278607e+01
0.000000000000000000e+00 -2.706451434037240688e+04 1.685228952163583815e-01 6.521675116075942302e-02 6.455019663568980492e-01 1.162556253004510598e+00 7.632045101713188506e-01 6.419928740370270948e-01 -1.193491817560156321e+00 1.953080563692395444e+01
0.000000000000000000e+00 -2.464626342311837652e+04 1.328170386883485987e-01 5.695276160661590092e-02 5.229173623642729973e-01 1.046780857882887217e+00 9.889063978248052722e-01 3.448656027432794868e-01 -1.286490055354318596e+00 1.835034041127959625e+01
0.000000000000000000e+00 -2.448482936326798517e+04 2.590729755069982598e-01 6.951661314130155866e-02 5.165805508799927726e-01 1.083294402688881553e+00 7.412746260924655273e-01 3.012541639141167460e-01 -1.023040417898154253e+00 2.148083506750528926e+01
0.000000000000000000e+00 -2.312678548645633418e+04 1.897580504676117108e-01 4.028277846945411966e-02 8.296330299446130763e-01 8.011731182877395163e-01 6.094642875222433531e-01 6.358187939207745609e-01 -9.276007422490190057e-01 2.392988210546879202e+01
0.000000000000000000e+00 -2.261275212159004150e+04 1.690315748517399186e-01 4.191021082167203926e-02 5.314928987628010360e-01 1.195162964677201956e+00 8.960014819882788917e-01 2.113630728549226179e-01 -1.200726671441352034e+00 2.045039028371832401e+01
0.000000000000000000e+00 -2.228932402287996592e+04 1.147849676833545551e-01 3.270710014930602871e-02 6.958659607174885187e-01 8.057147048503162656e-01 7.261903563108298432e-01 8.454413417066565239e-01 -9.595839795626786017e-01 2.533321224275616501e+01
0.000000000000000000e+00 -2.220300090872148576e+04 1.521892187017008513e-01 4.857824768796423220e-02 8.581370376678038037e-01 9.704138012252729872e-01 9.518690949334948082e-01 5.417279752016360694e-01 -1.024487182623697201e+00 1.975295990310928929e+01
0.000000000000000000e+00 -2.018127265205643198e+04 2.015253136122133193e-01 5.619977518881726086e-02 7.524880825376110138e-01 1.077481159591179960e+00 8.715295575813428730e-01 5.901375237165876753e-01 -8.216690331133199576e-01 1.851320425201027220e+01
0.000000000000000000e+00 -1.943190977394681613e+04 1.889440083256797576e-01 6.993417148301656061e-02 8.892568610806328433e-01 1.063096695492700361e+00 9.204353783310865733e-01 5.556565887507258772e-01 -1.114180202547981446e+00 1.975254471717172677e+01
0.000000000000000000e+00 -1.904605630314118753e+04 2.130890572670734451e-01 3.699700651524103628e-02 5.798968135766715548e-01 1.021258352309439177e+00 6.840936700998627717e-01 8.861491370626002340e-01 -9.215752057684910570e-01 2.141038340973097220e+01
0.000000000000000000e+00 -1.876639785061691146e+04 2.442607936084968123e-01 5.974265642146740080e-02 7.032462590915931067e-01 1.129549602636970462e+00 7.195379740244388644e-01 5.647341798306713123e-01 -1.209181823641490627e+00 2.201675443677212485e+01
0.000000000000000000e+00 -1.834670766699488740e+04 1.928290388448896386e-01 6.114115208810252250e-02 6.744021606108259181e-01 1.042825841610365956e+00 7.552522352919160964e-01 8.073871599536531773e-01 -8.029684219240960097e-01 1.923945986092831006e+01
0.000000000000000000e+00 -1.805889221518339764e+04 1.597489664752139715e-01 3.435843130225873371e-02 5.282713756811725503e-01 9.612210707931092557e-01 6.370663588345917283e-01 3.252575422740919819e-01 -1.056627259958807130e+00 2.275895915116216273e+01
0.000000000000000000e+00 -1.779006527598494722e+04 1.032179249837271995e-01 5.137633052563558844e-02 5.749926610443514274e-01 8.723654531099400700e-01 6.082068908631083071e-01 5.488677768485088482e-01 -1.121193784352900735e+00 2.070715092283339587e+01
0.000000000000000000e+00 -1.777337668118821239e+04 1.724550904256446082e-01 5.554929964178081936e-02 5.975292706062215187e-01 9.082339233524621136e-01 7.821213965591771178e-01 8.097451337437211460e-02 -1.193115151353923764e+00 2.009121478891722035e+01
0.000000000000000000e+00 -1.721947684366271278e+04 2.821999320077446805e-01 5.404884486086512785e-02 5.491638707568204936e-01 9.485462759062113225e-01 8.085908141978485064e-01 5.745345987184420355e-01 -7.686925474499152200e-01 2.147185659986913109e+01
0.000000000000000000e+00 -1.662370209116403566e+04 1.338668548464007901e-01 4.139924436695291421e-02 8.107547607918392796e-01 1.051106991854705575e+00 7.597617128399772879e-01 5.299385019556029919e-01 -1.143104471193818972e+00 2.332424833286359700e+01
0.000000000000000000e+00 -1.657496778874994197e+04 2.310305925837385643e-01 6.982293656258600767e-02 6.328440087007012327e-01 8.757029226480710360e-01 9.974641048255067366e-01 3.994841918055269669e-02 -1.299332112442147968e+00 1.976768153362990077e+01
0.000000000000000000e+00 -1.645553598059204523e+04 1.669334971974957560e-01 4.642836646521641963e-02 7.400696156228073752e-01 8.441206652571131563e-01 6.108200790295092997e-01 6.981397763651258082e-01 -1.134016172153030411e+00 2.262296077311783904e+01
0.000000000000000000e+00 -1.644040491493987429e+04 1.111991304751047682e-01 3.259697695361440939e-02 7.616661582431203392e-01 8.186583820349933038e-01 8.915274889391164859e-01 3.358150991133324048e-02 -7.559812147406217431e-01 1.969704945071501001e+01
0.000000000000000000e+00 -1.565890209718219012e+04 2.588245299705062008e-01 4.710532048465373989e-02 8.863435561461610046e-01 9.659009168207620677e-01 6.859391871063046375e-01 3.492904330773011212e-01 -1.024648111823933450e+00 2.250951234395112266e+01
