18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/20/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:26 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:26:55 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-53593.79, Lmax=-57.37
18:26:55 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-49734.59, remainder_fraction=100.0000%, Lmin=-46452.36, Lmax=-57.37
18:26:55 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-42269.00, remainder_fraction=100.0000%, Lmin=-42248.05, Lmax=-57.37
18:26:55 [ultranest] [DEBUG] iteration=15, ncalls=1616, regioncalls=640, ndraw=40, logz=-38727.57, remainder_fraction=100.0000%, Lmin=-38623.68, Lmax=-57.37
18:26:55 [ultranest] [DEBUG] iteration=20, ncalls=1621, regioncalls=840, ndraw=40, logz=-34128.80, remainder_fraction=100.0000%, Lmin=-34107.75, Lmax=-57.37
18:26:56 [ultranest] [DEBUG] iteration=25, ncalls=1626, regioncalls=1040, ndraw=40, logz=-33118.78, remainder_fraction=100.0000%, Lmin=-33032.84, Lmax=-57.37
18:26:56 [ultranest] [DEBUG] iteration=30, ncalls=1631, regioncalls=1240, ndraw=40, logz=-32090.05, remainder_fraction=100.0000%, Lmin=-31438.51, Lmax=-57.37
18:26:56 [ultranest] [DEBUG] iteration=35, ncalls=1636, regioncalls=1440, ndraw=40, logz=-30507.81, remainder_fraction=100.0000%, Lmin=-30279.30, Lmax=-57.37
18:26:56 [ultranest] [DEBUG] iteration=39, ncalls=1641, regioncalls=1640, ndraw=40, logz=-29970.76, remainder_fraction=100.0000%, Lmin=-29664.94, Lmax=-57.37
18:26:56 [ultranest] [DEBUG] iteration=43, ncalls=1646, regioncalls=1840, ndraw=40, logz=-29318.29, remainder_fraction=100.0000%, Lmin=-27317.63, Lmax=-57.37
18:26:56 [ultranest] [DEBUG] iteration=48, ncalls=1651, regioncalls=2040, ndraw=40, logz=-26357.65, remainder_fraction=100.0000%, Lmin=-26029.75, Lmax=-57.37
