22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/48/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:46 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:01 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:01 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:04 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-42690.24, Lmax=-109.05
22:32:04 [ultranest] [DEBUG] iteration=3, ncalls=1604, regioncalls=160, ndraw=40, logz=-32825.16, remainder_fraction=100.0000%, Lmin=-28936.34, Lmax=-109.05
22:32:04 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-23097.64, remainder_fraction=100.0000%, Lmin=-22868.11, Lmax=-109.05
22:32:04 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-22241.04, remainder_fraction=100.0000%, Lmin=-20310.19, Lmax=-109.05
22:32:04 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-19569.97, remainder_fraction=100.0000%, Lmin=-19512.73, Lmax=-109.05
22:32:04 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-18766.22, remainder_fraction=100.0000%, Lmin=-18707.25, Lmax=-109.05
22:32:04 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-16288.75, remainder_fraction=100.0000%, Lmin=-15952.90, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-15689.89, remainder_fraction=100.0000%, Lmin=-15476.45, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=19, ncalls=1620, regioncalls=800, ndraw=40, logz=-15483.84, remainder_fraction=100.0000%, Lmin=-15407.20, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=20, ncalls=1621, regioncalls=840, ndraw=40, logz=-15414.59, remainder_fraction=100.0000%, Lmin=-15371.54, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=21, ncalls=1622, regioncalls=880, ndraw=40, logz=-15378.94, remainder_fraction=100.0000%, Lmin=-14003.78, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=23, ncalls=1624, regioncalls=960, ndraw=40, logz=-13964.94, remainder_fraction=100.0000%, Lmin=-13493.99, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=26, ncalls=1627, regioncalls=1080, ndraw=40, logz=-12971.66, remainder_fraction=100.0000%, Lmin=-12666.33, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-12358.00, remainder_fraction=100.0000%, Lmin=-12322.84, Lmax=-109.05
22:32:05 [ultranest] [DEBUG] iteration=31, ncalls=1632, regioncalls=1280, ndraw=40, logz=-11617.30, remainder_fraction=100.0000%, Lmin=-11580.75, Lmax=-109.05
22:32:06 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-10016.64, remainder_fraction=100.0000%, Lmin=-9941.75, Lmax=-109.05
22:32:06 [ultranest] [DEBUG] iteration=36, ncalls=1637, regioncalls=1480, ndraw=40, logz=-9775.92, remainder_fraction=100.0000%, Lmin=-9765.74, Lmax=-109.05
22:32:06 [ultranest] [DEBUG] iteration=39, ncalls=1640, regioncalls=1600, ndraw=40, logz=-9372.56, remainder_fraction=100.0000%, Lmin=-9305.49, Lmax=-109.05
22:32:06 [ultranest] [DEBUG] iteration=42, ncalls=1643, regioncalls=1720, ndraw=40, logz=-8742.00, remainder_fraction=100.0000%, Lmin=-8681.84, Lmax=-109.05
22:32:06 [ultranest] [DEBUG] iteration=44, ncalls=1645, regioncalls=1800, ndraw=40, logz=-8247.00, remainder_fraction=100.0000%, Lmin=-7974.98, Lmax=-109.05
22:32:06 [ultranest] [DEBUG] iteration=46, ncalls=1647, regioncalls=1880, ndraw=40, logz=-7896.98, remainder_fraction=100.0000%, Lmin=-7659.89, Lmax=-109.05
22:32:06 [ultranest] [DEBUG] iteration=48, ncalls=1649, regioncalls=1960, ndraw=40, logz=-7549.96, remainder_fraction=100.0000%, Lmin=-7442.98, Lmax=-109.05
22:32:07 [ultranest] [DEBUG] iteration=49, ncalls=1651, regioncalls=2040, ndraw=40, logz=-7450.39, remainder_fraction=100.0000%, Lmin=-6993.93, Lmax=-109.05
22:32:07 [ultranest] [DEBUG] iteration=51, ncalls=1653, regioncalls=2120, ndraw=40, logz=-6247.65, remainder_fraction=100.0000%, Lmin=-6205.80, Lmax=-109.05
22:32:07 [ultranest] [DEBUG] iteration=53, ncalls=1655, regioncalls=2200, ndraw=40, logz=-5986.54, remainder_fraction=100.0000%, Lmin=-5902.85, Lmax=-109.05
22:32:07 [ultranest] [DEBUG] iteration=55, ncalls=1657, regioncalls=2280, ndraw=40, logz=-5862.60, remainder_fraction=100.0000%, Lmin=-5823.74, Lmax=-109.05
22:32:07 [ultranest] [DEBUG] iteration=57, ncalls=1659, regioncalls=2360, ndraw=40, logz=-5797.62, remainder_fraction=100.0000%, Lmin=-5690.75, Lmax=-109.05
22:32:07 [ultranest] [DEBUG] iteration=59, ncalls=1661, regioncalls=2440, ndraw=40, logz=-5545.01, remainder_fraction=100.0000%, Lmin=-5517.32, Lmax=-109.05
22:32:08 [ultranest] [DEBUG] iteration=61, ncalls=1663, regioncalls=2520, ndraw=40, logz=-5487.90, remainder_fraction=100.0000%, Lmin=-5453.62, Lmax=-109.05
22:32:08 [ultranest] [DEBUG] iteration=64, ncalls=1666, regioncalls=2640, ndraw=40, logz=-5359.74, remainder_fraction=100.0000%, Lmin=-5351.45, Lmax=-109.05
22:32:08 [ultranest] [DEBUG] iteration=66, ncalls=1668, regioncalls=2720, ndraw=40, logz=-5332.73, remainder_fraction=100.0000%, Lmin=-5176.12, Lmax=-109.05
22:32:08 [ultranest] [DEBUG] iteration=68, ncalls=1670, regioncalls=2800, ndraw=40, logz=-5120.15, remainder_fraction=100.0000%, Lmin=-4988.03, Lmax=-109.05
22:32:08 [ultranest] [DEBUG] iteration=70, ncalls=1672, regioncalls=2880, ndraw=40, logz=-4988.60, remainder_fraction=100.0000%, Lmin=-4921.10, Lmax=-109.05
22:32:08 [ultranest] [DEBUG] iteration=72, ncalls=1674, regioncalls=2960, ndraw=40, logz=-4859.36, remainder_fraction=100.0000%, Lmin=-4849.34, Lmax=-109.05
22:32:08 [ultranest] [DEBUG] iteration=74, ncalls=1677, regioncalls=3080, ndraw=40, logz=-4854.28, remainder_fraction=100.0000%, Lmin=-4814.36, Lmax=-109.05
22:32:09 [ultranest] [DEBUG] iteration=76, ncalls=1679, regioncalls=3160, ndraw=40, logz=-4784.71, remainder_fraction=100.0000%, Lmin=-4707.39, Lmax=-109.05
22:32:09 [ultranest] [DEBUG] iteration=79, ncalls=1682, regioncalls=3280, ndraw=40, logz=-4587.52, remainder_fraction=100.0000%, Lmin=-4570.27, Lmax=-109.05
22:32:09 [ultranest] [DEBUG] iteration=80, ncalls=1683, regioncalls=3320, ndraw=40, logz=-4577.69, remainder_fraction=100.0000%, Lmin=-4444.09, Lmax=-109.05
22:32:09 [ultranest] [DEBUG] iteration=81, ncalls=1684, regioncalls=3360, ndraw=40, logz=-4451.52, remainder_fraction=100.0000%, Lmin=-4365.87, Lmax=-109.05
22:32:09 [ultranest] [DEBUG] iteration=82, ncalls=1685, regioncalls=3400, ndraw=40, logz=-4373.30, remainder_fraction=100.0000%, Lmin=-4264.74, Lmax=-109.05
22:32:09 [ultranest] [DEBUG] iteration=83, ncalls=1686, regioncalls=3440, ndraw=40, logz=-4272.17, remainder_fraction=100.0000%, Lmin=-4255.98, Lmax=-109.05
22:32:09 [ultranest] [DEBUG] iteration=85, ncalls=1688, regioncalls=3520, ndraw=40, logz=-4181.55, remainder_fraction=100.0000%, Lmin=-4154.09, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=87, ncalls=1690, regioncalls=3600, ndraw=40, logz=-4076.12, remainder_fraction=100.0000%, Lmin=-4042.76, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=89, ncalls=1692, regioncalls=3680, ndraw=40, logz=-4010.15, remainder_fraction=100.0000%, Lmin=-3897.46, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=91, ncalls=1694, regioncalls=3760, ndraw=40, logz=-3893.87, remainder_fraction=100.0000%, Lmin=-3851.57, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=94, ncalls=1697, regioncalls=3880, ndraw=40, logz=-3801.79, remainder_fraction=100.0000%, Lmin=-3777.11, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=97, ncalls=1700, regioncalls=4000, ndraw=40, logz=-3745.16, remainder_fraction=100.0000%, Lmin=-3726.08, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=99, ncalls=1702, regioncalls=4080, ndraw=40, logz=-3714.94, remainder_fraction=100.0000%, Lmin=-3699.11, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=102, ncalls=1705, regioncalls=4200, ndraw=40, logz=-3661.94, remainder_fraction=100.0000%, Lmin=-3614.32, Lmax=-109.05
22:32:10 [ultranest] [DEBUG] iteration=105, ncalls=1709, regioncalls=4360, ndraw=40, logz=-3485.35, remainder_fraction=100.0000%, Lmin=-3444.53, Lmax=-109.05
22:32:11 [ultranest] [DEBUG] iteration=107, ncalls=1711, regioncalls=4440, ndraw=40, logz=-3442.79, remainder_fraction=100.0000%, Lmin=-3391.55, Lmax=-109.05
22:32:11 [ultranest] [DEBUG] iteration=111, ncalls=1715, regioncalls=4600, ndraw=40, logz=-3375.16, remainder_fraction=100.0000%, Lmin=-3359.71, Lmax=-109.05
22:32:11 [ultranest] [DEBUG] iteration=113, ncalls=1717, regioncalls=4680, ndraw=40, logz=-3353.87, remainder_fraction=100.0000%, Lmin=-3322.59, Lmax=-109.05
22:32:11 [ultranest] [DEBUG] iteration=115, ncalls=1719, regioncalls=4760, ndraw=40, logz=-3296.77, remainder_fraction=100.0000%, Lmin=-3259.84, Lmax=-109.05
22:32:11 [ultranest] [DEBUG] iteration=117, ncalls=1721, regioncalls=4840, ndraw=40, logz=-3251.41, remainder_fraction=100.0000%, Lmin=-3179.67, Lmax=-109.05
