weight logl Om Ob h ns s8 Mnu w scale_factor
5.110000305826846808e-119 -2.688437723806380291e+02 2.898429535260405032e-02 3.154658001603001249e-01 6.508856537327367686e-02 3.988283558694413200e-01 4.450867134558484928e-01 8.181210377735480543e-01 7.602334655623315118e-01 2.392374254281675050e-01
1.709061970804710243e-110 -2.492132613428377113e+02 9.128028745571814540e-02 9.160480578826772913e-01 1.564478050090640782e-01 2.191775445312296178e-01 8.054489380471129278e-01 5.749813368357145071e-01 5.206146724001549098e-01 1.956752764869293948e-01
7.138701876882669946e-106 -2.385708346859181006e+02 6.610092313768778371e-02 5.489599362462462828e-01 2.755743216409811680e-01 3.203254470877825444e-02 6.021006698310115146e-01 6.060171136589794783e-01 4.995304857594917713e-03 2.120308088903308796e-01
6.638102127549610948e-95 -2.133126035143766330e+02 3.564502103453726090e-02 7.410623241866204358e-01 4.267590875423776797e-02 1.349194713755891284e-01 4.472580036689701721e-01 7.802069051322266802e-01 3.779853669964006180e-01 3.532011186820044335e-01
3.217454509203043743e-73 -1.633774670451418842e+02 6.011558909143910334e-02 7.398604043725591772e-01 6.684233834913277938e-01 1.370927295400947710e-02 4.560656625394621244e-03 6.405785457949911832e-01 2.891029100894876303e-01 3.078249766267079357e-01
4.206539565765733071e-66 -1.469888215621896848e+02 2.149484117770350533e-02 1.661339043629075363e-01 1.830102988294454169e-01 1.248967346729878969e-01 4.863260454928132193e-01 8.593764475598577590e-01 2.375307882447602603e-01 5.351688812889557889e-01
8.902585502083658562e-66 -1.462366201756163662e+02 2.374491960285332048e-01 6.721220540902530516e-01 1.706381255087648929e-01 4.500056455773016051e-02 7.238991680822285391e-01 8.823366520940507662e-01 5.317786569237006322e-01 2.469396990434846728e-01
4.449888361946681399e-64 -1.423224127213693464e+02 2.419463461334934173e-01 8.235520768974744499e-01 7.923429096652501169e-02 3.745851461388707282e-01 8.353481749083482288e-01 9.885901702176593808e-01 6.082886041917401343e-02 2.047327149842727012e-01
2.452693542331417715e-63 -1.406130198113490337e+02 2.060408368893007491e-01 9.827141486155301919e-01 3.334232966761452310e-02 6.615700664198420622e-02 1.908857178535831034e-01 6.850631749137339188e-01 8.064362437357389668e-01 3.313061020269668644e-01
3.993118780148557223e-60 -1.332153787833204319e+02 9.513161370550105023e-02 8.460044365757610763e-01 2.491214336122178352e-01 1.587117157245099275e-01 1.454360729355455017e-01 8.775970535466766087e-01 1.252136902333536028e-01 1.436869392393306244e-01
5.454089545361846739e-59 -1.305985005624794724e+02 1.361247795088071921e-01 5.356523811007896096e-01 4.016775689842112529e-01 2.013666195090635380e-01 6.232477448680316945e-01 7.937612445479693690e-01 8.696787193137507366e-01 1.903583655042572209e-01
1.524500776267391803e-56 -1.249629439894366527e+02 6.715190909458090829e-02 8.643299183568927679e-01 8.256411207273565145e-01 3.837346138122118555e-01 8.943777115551466705e-01 6.457239188823682419e-03 4.419264872363048990e-01 1.946208143670751234e-01
2.195020601850623083e-55 -1.222933344607913853e+02 8.608214853553053381e-02 6.845626574437920775e-01 3.840133422901710336e-01 8.024485803716450150e-01 6.110869370690064084e-01 6.133592605672345544e-01 8.827076965959027577e-01 2.372928205170764526e-01
2.017864186060772632e-54 -1.200724011816810730e+02 4.613561339321892163e-03 1.253746694031714348e-01 9.936388955616937135e-02 6.703825684602759960e-01 4.396906338492689859e-01 2.698478108364771311e-01 3.439139910434585445e-01 6.270467230242786627e-01
2.235530354563438292e-54 -1.199674623050671727e+02 5.485182499293594915e-02 9.533795839984626763e-02 5.557432988518307138e-02 1.873023853327970834e-02 5.819518917189230311e-01 7.826539994975605374e-01 5.392889259507662736e-01 6.929938490302532950e-01
1.959742775030986850e-52 -1.154914573867002900e+02 1.577706368600216846e-01 8.062517788147525177e-01 2.643546326783727807e-01 2.635567628934204487e-01 2.585409240333355063e-01 4.039646992550454119e-01 9.067846590877273183e-01 2.455103778741657417e-01
