weight logl Om Ob h ns s8 Mnu w scale_factor
5.110000305826846808e-119 -2.688437723806380291e+02 1.115937181410416312e-01 4.261863200641200639e-02 5.260354261493094263e-01 9.595313423477765946e-01 7.780346853823394415e-01 8.181210377735480543e-01 -8.438599206626011817e-01 2.392374254281675050e+01
1.709061970804710243e-110 -2.492132613428377113e+02 1.365121149822872693e-01 6.664192231530709221e-02 5.625791220036255869e-01 8.876710178124919137e-01 9.221795752188451933e-01 5.749813368357145071e-01 -9.876311965599071652e-01 1.956752764869293770e+01
7.138701876882669946e-106 -2.385708346859181006e+02 1.264403692550751246e-01 5.195839744984985520e-02 6.102297286563924672e-01 8.128130178835113462e-01 8.408402679324046280e-01 6.060171136589794783e-01 -1.297002817085443072e+00 2.120308088903308885e+01
6.638102127549610948e-95 -2.133126035143766330e+02 1.142580084138149071e-01 5.964249296746482187e-02 5.170703635016951072e-01 8.539677885502356958e-01 7.789032014675880689e-01 7.802069051322266802e-01 -1.073208779802159674e+00 3.532011186820044202e+01
3.217454509203043743e-73 -1.633774670451418842e+02 1.240462356365756441e-01 5.959441617490236764e-02 7.673693533965311175e-01 8.054837091816038352e-01 6.018242626501578707e-01 6.405785457949911832e-01 -1.126538253946307577e+00 3.078249766267079224e+01
4.206539565765733071e-66 -1.469888215621896848e+02 1.085979364710814021e-01 3.664535617451630117e-02 5.732041195317781890e-01 8.499586938691952032e-01 7.945304181971253321e-01 8.593764475598577590e-01 -1.157481527053143999e+00 5.351688812889558022e+01
8.902585502083658562e-66 -1.462366201756163662e+02 1.949796784114132819e-01 5.688488216361012317e-02 5.682552502035059794e-01 8.180002258230920642e-01 8.895596672328913712e-01 8.823366520940507662e-01 -9.809328058457796873e-01 2.469396990434846728e+01
4.449888361946681399e-64 -1.423224127213693464e+02 1.967785384533973780e-01 6.294208307589897744e-02 5.316937163866100047e-01 9.498340584555483579e-01 9.341392699633392915e-01 9.885901702176593808e-01 -1.263502683748495725e+00 2.047327149842726968e+01
2.452693542331417715e-63 -1.406130198113490337e+02 1.824163347557203052e-01 6.930856594462120324e-02 5.133369318670457648e-01 8.264628026567937269e-01 6.763542871414331970e-01 6.850631749137339188e-01 -8.161382537585566421e-01 3.313061020269668688e+01
3.993118780148557223e-60 -1.332153787833204319e+02 1.380526454822004201e-01 6.384017746303044527e-02 5.996485734448870897e-01 8.634846862898040154e-01 6.581744291742182007e-01 8.775970535466766087e-01 -1.224871785859987794e+00 1.436869392393306200e+01
5.454089545361846739e-59 -1.305985005624794724e+02 1.544499118035228824e-01 5.142609524403158466e-02 6.606710275936844567e-01 8.805466478036254596e-01 8.492990979472127000e-01 7.937612445479693690e-01 -7.781927684117496691e-01 1.903583655042572076e+01
1.524500776267391803e-56 -1.249629439894366527e+02 1.268607636378323855e-01 6.457319673427570905e-02 8.302564482909426946e-01 9.534938455248848088e-01 9.577510846220587126e-01 6.457239188823682419e-03 -1.034844107658217105e+00 1.946208143670751411e+01
2.195020601850623083e-55 -1.222933344607913853e+02 1.344328594142122357e-01 5.738250629775168421e-02 6.536053369160683690e-01 1.120979432148658139e+00 8.444347748276025412e-01 6.133592605672345544e-01 -7.703753820424583676e-01 2.372928205170764571e+01
2.017864186060772632e-54 -1.200724011816810730e+02 1.018454245357287569e-01 3.501498677612685517e-02 5.397455558224677485e-01 1.068153027384110443e+00 7.758762535397075721e-01 2.698478108364771311e-01 -1.093651605373924918e+00 6.270467230242786627e+01
2.235530354563438292e-54 -1.199674623050671727e+02 1.219407299971743824e-01 3.381351833599385154e-02 5.222297319540731841e-01 8.074920954133119055e-01 8.327807566875692347e-01 7.826539994975605374e-01 -9.764266444295403025e-01 6.929938490302532728e+01
1.959742775030986850e-52 -1.154914573867002900e+02 1.631082547440086961e-01 6.225007115259009738e-02 6.057418530713490901e-01 9.054227051573682239e-01 7.034163696133342025e-01 4.039646992550454119e-01 -7.559292045473636756e-01 2.455103778741657550e+01
5.358413351291726044e-52 -1.144831026993901588e+02 1.289945360649139838e-01 4.141310925661084719e-02 6.095904232974189707e-01 8.585579255906217178e-01 8.900888254099686980e-01 4.220181263158226947e-01 -8.058697251948322426e-01 4.451977440165278210e+01
