logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.688437723806380291e+02 -2.748364866673293818e+02 9.350000000000000533e-01
-2.748364866673293818e+02 nan -2.500000000000000052e-03 4.000000000000000000e+02 -2.492132613428377113e+02 -2.552084756295290617e+02 7.199999999999999734e-01
-2.552084756265391263e+02 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.385708346859181006e+02 -2.445685489726094488e+02 1.844999999999999973e+00
-2.445685250321011210e+02 nan -7.499999999999999722e-03 4.000000000000000000e+02 -2.133126035143766330e+02 -2.193128178010679790e+02 1.629999999999999893e+00
-2.193128178010572356e+02 nan -1.000000000000000021e-02 4.000000000000000000e+02 -1.633774670451418842e+02 -1.693801813318332279e+02 1.950000000000000067e-01
-1.693801813318332279e+02 nan -1.250000000000000069e-02 4.000000000000000000e+02 -1.469888215621896848e+02 -1.529940358488810546e+02 1.649999999999999911e+00
-1.529940357723940849e+02 7.618428120256282021e+00 -1.500000000000000118e-02 4.000000000000000000e+02 -1.462366201756163662e+02 -1.522443344623077337e+02 1.064999999999999947e+00
-1.518573676203860146e+02 7.702937965897193706e+00 -1.750000000000000167e-02 4.000000000000000000e+02 -1.423224127213693464e+02 -1.483326270080607117e+02 1.989999999999999991e+00
-1.483035931515443053e+02 2.134476672288755594e+00 -2.000000000000000042e-02 4.000000000000000000e+02 -1.406130198113490337e+02 -1.466257340980403967e+02 1.725000000000000089e+00
-1.464544958850547687e+02 2.268927444937541171e+00 -2.249999999999999917e-02 4.000000000000000000e+02 -1.332153787833204319e+02 -1.392305930700117926e+02 1.090000000000000080e+00
-1.392298643836726342e+02 5.097133547407024068e+00 -2.499999999999999792e-02 4.000000000000000000e+02 -1.305985005624794724e+02 -1.366162148491708308e+02 1.185000000000000053e+00
-1.365455078926150634e+02 5.347067521725170636e+00 -2.749999999999999667e-02 4.000000000000000000e+02 -1.249629439894366527e+02 -1.309831582761280231e+02 1.564999999999999947e+00
-1.309793258852633073e+02 5.091652680482241067e+00 -2.999999999999999542e-02 4.000000000000000000e+02 -1.222933344607913853e+02 -1.283160487474827391e+02 4.600000000000000200e-01
-1.282486524072558325e+02 3.622052949433538949e+00 -3.249999999999999417e-02 4.000000000000000000e+02 -1.200724011816810730e+02 -1.260976154683724246e+02 3.699999999999999956e-01
-1.259875390002383995e+02 4.258660132280889243e+00 -3.499999999999999639e-02 4.000000000000000000e+02 -1.199674623050671727e+02 -1.259951765917585362e+02 1.419999999999999929e+00
-1.252982033238557165e+02 2.788220641005026756e+00 -3.749999999999999861e-02 4.000000000000000000e+02 -1.154914573867002900e+02 -1.215216716733916513e+02 2.899999999999999800e-01
-1.214990280014449837e+02 2.098998629270161231e+00 -4.000000000000000083e-02 4.000000000000000000e+02 -1.144831026993901588e+02 -1.205158169860815178e+02 6.049999999999999822e-01
-1.201980122641255946e+02 1.620359894502108489e+00 -4.250000000000000305e-02 4.000000000000000000e+02 -1.125503703389628640e+02 -1.185855846256542208e+02 2.750000000000000222e-01
-1.184037607362189561e+02 2.051371605022007660e+00 -4.500000000000000527e-02 4.000000000000000000e+02 -1.071764645156223850e+02 -1.132141788023137394e+02 1.145000000000000018e+00
-1.132086199446626580e+02 2.272287863663686291e+00 -4.750000000000000749e-02 4.000000000000000000e+02 -9.363054360316210989e+01 -9.967075788985346207e+01 1.774999999999999911e+00
-9.967075656983220711e+01 6.788559831596079341e+00 -5.000000000000000971e-02 4.000000000000000000e+02 -9.193123336725849981e+01 -9.797394765394986393e+01 1.594999999999999973e+00
-9.780566804744019294e+01 1.238985019933460885e+00 -5.250000000000001193e-02 4.000000000000000000e+02 -9.014110453714495463e+01 -9.618631882383631648e+01 7.800000000000000266e-01
-9.600564234544135900e+01 1.520983842383580420e+00 -5.500000000000001416e-02 4.000000000000000000e+02 -8.281650016402673486e+01 -8.886421445071809444e+01 6.450000000000000178e-01
-8.886342314294697076e+01 2.683210657780251029e+00 -5.750000000000001638e-02 4.000000000000000000e+02 -8.266426478398405209e+01 -8.871447907067540939e+01 3.499999999999999778e-01
-8.809303344363770805e+01 1.107026814397007675e+00 -6.000000000000001860e-02 4.000000000000000000e+02 -7.655650768216182200e+01 -8.260922196885317703e+01 1.209999999999999964e+00
-8.260507710204490195e+01 3.265204140390341792e+00 -6.250000000000001388e-02 4.000000000000000000e+02 -7.638212035710583336e+01 -8.243733464379718612e+01 1.799999999999999933e-01
-8.182454561665055337e+01 1.838524047272951600e+00 -6.500000000000001610e-02 4.000000000000000000e+02 -7.408068879521151473e+01 -8.013840308190287942e+01 1.540000000000000036e+00
-7.996846397533205675e+01 8.918436538610431397e-01 -6.750000000000001832e-02 4.000000000000000000e+02 -7.223976989539929150e+01 -7.829998418209065392e+01 8.750000000000000000e-01
-7.812726402344230792e+01 1.420420773358892497e+00 -7.000000000000002054e-02 4.000000000000000000e+02 -7.095877083332644020e+01 -7.702148512001780034e+01 1.895000000000000018e+00
-7.673558989197451297e+01 1.530913757874044601e+00 -7.250000000000002276e-02 4.000000000000000000e+02 -7.020413341853604550e+01 -7.626934770522740337e+01 1.250000000000000000e+00
-7.578239150593600471e+01 1.055737496300068079e+00 -7.500000000000002498e-02 4.000000000000000000e+02 -6.834942722035000884e+01 -7.441714150704136443e+01 5.749999999999999556e-01
-7.418975350490129017e+01 1.494117093956998987e+00 -7.750000000000002720e-02 4.000000000000000000e+02 -6.440502588905889070e+01 -7.047524017575024402e+01 3.800000000000000044e-01
-7.045116502488869514e+01 2.668371374309575383e+00 -8.000000000000002942e-02 4.000000000000000000e+02 -5.955898392202524860e+01 -6.563169820871659965e+01 8.050000000000000488e-01
-6.562365951638913941e+01 4.692093884134640014e+00 -8.250000000000003164e-02 4.000000000000000000e+02 -5.931925360664462232e+01 -6.539446789333598531e+01 1.935000000000000053e+00
-6.480936474538891900e+01 1.463150900308077595e+00 -8.500000000000003386e-02 4.000000000000000000e+02 -5.904292616711305186e+01 -6.512064045380441257e+01 1.175000000000000044e+00
