Om Ob h ns s8 Mnu w scale_factor
2.957809565809899066e-01 6.398782973386674122e-02 5.735670462759194788e-01 1.153614997609945902e+00 7.980805187716962790e-01 5.146901573963498233e-01 -1.197079241686087370e+00 1.445144802937475781e+01
4.637664590224297445e-01 5.788956809874999665e-02 5.275067296588412669e-01 8.204784930108660612e-01 6.608799248379931823e-01 1.375639317835704034e-01 -1.077379169322249197e+00 6.586245009005284601e+01
3.974380112018078837e-01 3.902929603765122046e-02 6.503029395555974812e-01 1.145813990023160978e+00 9.399364623325706658e-01 8.763117580905673831e-01 -1.143299535760976759e+00 4.485483770514192514e+01
3.577620091727061746e-01 4.145755038231255934e-02 8.990274169358545286e-01 1.057304514444004306e+00 9.725595187580684531e-01 4.328485413703690998e-01 -1.038584633340611907e+00 5.555731371430827892e+01
4.671627095259401896e-01 6.584725068273328263e-02 5.747324458584489593e-01 9.827079738549590049e-01 7.286576426158822839e-01 6.276791483985701969e-01 -1.245522223461706490e+00 5.178322356862597076e+01
4.777497572910293089e-01 4.362540052492228787e-02 6.136301769860093014e-01 8.539287053560099539e-01 8.539745484702679912e-01 1.941628419400964756e-01 -1.066925059484395977e+00 8.723643276326943408e+01
4.027044263000087998e-01 3.328540802091366907e-02 7.149394822422555640e-01 9.454525124665864588e-01 8.972672565761765640e-01 4.553098344918756757e-01 -7.695124383079505748e-01 3.573941554987637659e+01
3.906419105709088013e-01 4.929593896416957499e-02 5.092530911816253170e-01 1.176951389501166956e+00 9.230219398523281660e-01 4.321062567561612111e-01 -1.011244057830356091e+00 4.375125731271234386e+00
3.567950620484202640e-01 6.413796958664641501e-02 7.700778417383222774e-01 8.476919896268836352e-01 6.288488441932372774e-01 6.154065360746872049e-01 -7.100910526773137610e-01 5.683600917194608471e+00
3.376878279140282935e-01 5.399564514114167657e-02 6.369633751984126180e-01 1.058952716680653605e+00 7.714047109772149691e-01 9.496341146759063045e-01 -1.051353271759514874e+00 1.687202927159062682e+01
3.992527170915322055e-01 6.475738045596805825e-02 5.948029664369433034e-01 8.764482690727906089e-01 7.758632760556465335e-01 3.526432204864837772e-02 -8.099555352275062958e-01 1.456596374010801220e+01
4.767179049549347125e-01 4.449053880457317506e-02 5.129076175788704894e-01 9.591386983461531734e-01 8.602100006905134544e-01 7.471950819340310579e-01 -1.271168821635577206e+00 1.555802673356265764e+00
4.008250142960918527e-01 5.277362211894476296e-02 6.011301478451416269e-01 1.117700400942813754e+00 9.520751525289320449e-01 1.390971859942424782e-02 -9.855919596991833398e-01 1.212420871946590140e+01
2.891135553854618512e-01 3.959831110600657567e-02 7.419778139499592085e-01 1.156872767776307986e+00 6.955533875098182106e-01 6.507972930391072719e-01 -1.240126689276454863e+00 6.658861802559680143e+01
2.522525254370332481e-01 6.161002132700958006e-02 7.057896649670603040e-01 1.176001104674923692e+00 6.678359563583309289e-01 2.351794794072771255e-01 -1.251310096038110053e+00 7.661430124863422009e-01
4.774978068759406780e-01 6.781908305141756688e-02 5.168515339452876001e-01 1.008138212900473007e+00 8.923827223772272665e-01 3.636182943041867954e-01 -1.026070872971002856e+00 8.224451918242614568e+00
4.099788343902205368e-01 4.415963943171778011e-02 6.534327654843095079e-01 1.195957531538805352e+00 9.785991330115875186e-01 5.268399391655038677e-01 -9.173079736346716473e-01 3.992718007405041902e+01
3.409007410123767734e-01 3.193422621194631772e-02 5.710651161853705915e-01 1.133223809327949416e+00 8.983307273639118407e-01 2.429479525547056928e-01 -1.194412655910080723e+00 3.615450981963655863e+01
4.020750919861978412e-01 5.346354157069005408e-02 8.956858822096895878e-01 1.085959530080535362e+00 7.447950004952711422e-01 2.810899798336812250e-01 -9.916743672347685390e-01 7.444172810428489129e+01
3.734847412474159301e-01 5.158828097423954345e-02 5.760420004539624772e-01 1.108920626308953716e+00 7.410356398426429791e-01 7.144453724834931574e-01 -8.306987659217823783e-01 6.010046521727371527e+01
4.520579490513001453e-01 5.207975303012560286e-02 6.889047754015136249e-01 8.924120561676509578e-01 9.560070538666749496e-01 7.629890514688975056e-02 -7.287683471253844081e-01 1.185215522330683768e+01
4.940395571362911076e-01 6.006908843518094648e-02 6.503791107954273176e-01 9.700467678177866482e-01 7.012887803382965579e-01 5.705656723561953747e-01 -1.298525292437393341e+00 4.924052811764466497e+01
4.227326145151837355e-01 5.084785532487981485e-02 7.027850268888388152e-01 1.123687959364081612e+00 9.809730866533502569e-01 5.317578190664111748e-01 -1.230661728199459848e+00 5.419382461563039044e+01
4.128192619712555134e-01 3.441044487605271485e-02 7.766769324740323555e-01 8.796662578928075016e-01 8.700748748969703295e-01 5.745231640675133589e-01 -1.137784555433015043e+00 4.323600428453458733e+01
4.919759618051888772e-01 5.137559744260981887e-02 6.152613486092426420e-01 8.974039651355543157e-01 8.414000513736759057e-01 6.966853186390711272e-01 -9.436420781135985703e-01 3.035366065093592081e+00
4.909162388726961979e-01 3.955291458216645545e-02 7.169474811001270709e-01 9.707053201919146890e-01 6.613101658968675300e-01 1.788386983629519644e-01 -7.005753028241533675e-01 9.941656801425395429e+01
4.486432798907570296e-01 3.510608129777750136e-02 6.830124270108182127e-01 1.178587890897053070e+00 7.953104556955326032e-01 8.792380892348320431e-01 -9.922688618462018884e-01 6.369057449747545974e+01
4.244198495890213474e-01 5.006515664796991338e-02 5.344414931459620099e-01 1.167034382857233821e+00 7.686304565448730530e-01 9.604664920116974258e-01 -7.332845590124617008e-01 4.524364399983375051e+01
4.244198495890213474e-01 5.006515664796991338e-02 5.344414931459620099e-01 1.167034382857233821e+00 7.686304565448730530e-01 9.604664920116974258e-01 -7.332845590124617008e-01 4.524364399983375051e+01
3.022224897523753118e-01 3.682073839362341033e-02 8.048625911148081791e-01 1.082402915515563224e+00 6.885420050885207033e-01 7.589585820711460817e-01 -1.124318207335647024e+00 5.335269358201528433e+01
3.769016590582457971e-01 5.679193032797329871e-02 6.865984314842752401e-01 9.034818330703944245e-01 7.098123732266204966e-01 2.528264229926244777e-01 -8.424421112941979928e-01 6.268958465829596349e+01
3.072806056892422033e-01 5.126315976465956742e-02 8.510751572570337542e-01 1.053843120800127098e+00 9.168416312424729764e-01 8.361699488433731453e-01 -9.855476640562558233e-01 2.882945446866395045e+01
3.936848233822738408e-01 3.115362392365498764e-02 5.972913830304635852e-01 8.469068315069639974e-01 6.505541708396089806e-01 3.505192869121640520e-01 -8.460276772786461397e-01 1.141597847498421192e+00
4.237025777995905296e-01 3.912922467036780705e-02 8.326669049029071790e-01 8.453138219378493190e-01 8.565198617656046842e-01 4.545267165462507641e-02 -1.012818315052337770e+00 4.522459188107047368e+01
3.312842376034719205e-01 5.236350852817724111e-02 7.509742658805365068e-01 1.107043121808417796e+00 7.557799977781713974e-01 2.308473636336699775e-01 -1.165689519796929030e+00 6.131279223361940645e+00
4.123896067846574143e-01 4.676802817498239284e-02 7.267577098360142873e-01 9.393674634981765692e-01 7.366481022255921829e-01 4.696541016817878944e-01 -1.124410690566691962e+00 5.660911021272481491e+01
2.903214076362424234e-01 5.597565473805372893e-02 7.080490486259429783e-01 1.079095706870105920e+00 7.656890309419206453e-01 7.639933631104700584e-01 -9.165202199299486985e-01 2.662890191325358913e+01
