"Om_mean","Om_stdev","Om_median","Om_errlo","Om_errup","Ob_mean","Ob_stdev","Ob_median","Ob_errlo","Ob_errup","h_mean","h_stdev","h_median","h_errlo","h_errup","ns_mean","ns_stdev","ns_median","ns_errlo","ns_errup","s8_mean","s8_stdev","s8_median","s8_errlo","s8_errup","Mnu_mean","Mnu_stdev","Mnu_median","Mnu_errlo","Mnu_errup","w_mean","w_stdev","w_median","w_errlo","w_errup","scale_factor_mean","scale_factor_stdev","scale_factor_median","scale_factor_errlo","scale_factor_errup"
3.434541213846017960e-01,4.975716554724000235e-02,3.407763220037858254e-01,2.930466444782123814e-01,3.919997043162384287e-01,4.670082043048283393e-02,1.034367314460696123e-02,4.627602299198943503e-02,3.516016429181521852e-02,5.882195121566163171e-02,6.677343418820969045e-01,9.366720991339767821e-02,6.615990627317989148e-01,5.659175806919721774e-01,7.731018131939014770e-01,9.546801055081686194e-01,1.026419111667713768e-01,9.373532824329667834e-01,8.489508793929104735e-01,1.072132488374634818e+00,8.208767028938306343e-01,6.322714262509740446e-02,8.233843760927188615e-01,7.526902469801625140e-01,8.824012781570905739e-01,4.816654418850463415e-01,2.905253999520475694e-01,4.682339082058326607e-01,1.398119349441399595e-01,8.401853464212805100e-01,-9.858230800914405956e-01,1.678245281721644777e-01,-9.806033953274551074e-01,-1.180095521156904415e+00,-7.871130612095664780e-01,1.482833702626232331e+01,2.256485217813016531e-01,1.481735071312742491e+01,1.461080821992587531e+01,1.505401609646026806e+01
