17:04:17 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/13/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
17:04:18 [ultranest] [INFO] Sampling 1600 live points from prior ...
17:04:32 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
17:04:32 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
17:04:32 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
17:04:33 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-73334.54, Lmax=-67.01
17:04:33 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-44369.68, remainder_fraction=100.0000%, Lmin=-40539.05, Lmax=-67.01
17:04:33 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-34955.05, remainder_fraction=100.0000%, Lmin=-31735.96, Lmax=-67.01
17:04:33 [ultranest] [DEBUG] iteration=20, ncalls=1622, regioncalls=880, ndraw=40, logz=-28186.21, remainder_fraction=100.0000%, Lmin=-27673.17, Lmax=-67.01
17:04:33 [ultranest] [DEBUG] iteration=27, ncalls=1629, regioncalls=1160, ndraw=40, logz=-25413.40, remainder_fraction=100.0000%, Lmin=-25241.79, Lmax=-67.01
17:04:33 [ultranest] [DEBUG] iteration=34, ncalls=1636, regioncalls=1440, ndraw=40, logz=-19501.43, remainder_fraction=100.0000%, Lmin=-18928.95, Lmax=-67.01
17:04:33 [ultranest] [DEBUG] iteration=41, ncalls=1643, regioncalls=1720, ndraw=40, logz=-17047.08, remainder_fraction=100.0000%, Lmin=-16963.60, Lmax=-67.01
17:04:33 [ultranest] [DEBUG] iteration=48, ncalls=1650, regioncalls=2000, ndraw=40, logz=-15638.60, remainder_fraction=100.0000%, Lmin=-14757.22, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=54, ncalls=1657, regioncalls=2280, ndraw=40, logz=-13612.52, remainder_fraction=100.0000%, Lmin=-13511.92, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=61, ncalls=1664, regioncalls=2560, ndraw=40, logz=-12402.74, remainder_fraction=100.0000%, Lmin=-12252.39, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=67, ncalls=1671, regioncalls=2840, ndraw=40, logz=-11137.67, remainder_fraction=100.0000%, Lmin=-11006.49, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=73, ncalls=1678, regioncalls=3120, ndraw=40, logz=-10592.59, remainder_fraction=100.0000%, Lmin=-10392.30, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=80, ncalls=1685, regioncalls=3400, ndraw=40, logz=-9754.61, remainder_fraction=100.0000%, Lmin=-9711.00, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=87, ncalls=1692, regioncalls=3680, ndraw=40, logz=-9066.02, remainder_fraction=100.0000%, Lmin=-9018.11, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=94, ncalls=1700, regioncalls=4000, ndraw=40, logz=-8474.59, remainder_fraction=100.0000%, Lmin=-8406.36, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=100, ncalls=1707, regioncalls=4280, ndraw=40, logz=-8133.22, remainder_fraction=100.0000%, Lmin=-8091.29, Lmax=-67.01
17:04:34 [ultranest] [DEBUG] iteration=107, ncalls=1714, regioncalls=4560, ndraw=40, logz=-7793.09, remainder_fraction=100.0000%, Lmin=-7778.04, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=114, ncalls=1721, regioncalls=4840, ndraw=40, logz=-7688.02, remainder_fraction=100.0000%, Lmin=-7636.86, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=121, ncalls=1728, regioncalls=5120, ndraw=40, logz=-7396.39, remainder_fraction=100.0000%, Lmin=-7377.71, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=127, ncalls=1735, regioncalls=5400, ndraw=40, logz=-7235.55, remainder_fraction=100.0000%, Lmin=-7219.16, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=134, ncalls=1742, regioncalls=5680, ndraw=40, logz=-7080.16, remainder_fraction=100.0000%, Lmin=-7060.50, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=141, ncalls=1749, regioncalls=5960, ndraw=40, logz=-6967.98, remainder_fraction=100.0000%, Lmin=-6956.88, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=148, ncalls=1757, regioncalls=6280, ndraw=40, logz=-6820.55, remainder_fraction=100.0000%, Lmin=-6812.92, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=154, ncalls=1764, regioncalls=6560, ndraw=40, logz=-6730.65, remainder_fraction=100.0000%, Lmin=-6700.50, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=160, ncalls=1771, regioncalls=6840, ndraw=40, logz=-6637.30, remainder_fraction=100.0000%, Lmin=-6609.26, Lmax=-67.01
17:04:35 [ultranest] [DEBUG] iteration=165, ncalls=1778, regioncalls=7120, ndraw=40, logz=-6563.69, remainder_fraction=100.0000%, Lmin=-6554.32, Lmax=-67.01
