10:20:17 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/28/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
10:20:17 [ultranest] [INFO] Sampling 1600 live points from prior ...
10:20:31 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
10:20:31 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
10:20:31 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
10:20:32 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-42131.23, Lmax=-173.49
10:20:32 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-22062.95, remainder_fraction=100.0000%, Lmin=-21931.30, Lmax=-173.49
10:20:32 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-14643.27, remainder_fraction=100.0000%, Lmin=-13201.48, Lmax=-173.49
10:20:32 [ultranest] [DEBUG] iteration=25, ncalls=1626, regioncalls=1040, ndraw=40, logz=-11537.70, remainder_fraction=100.0000%, Lmin=-10825.00, Lmax=-173.49
10:20:32 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-9100.47, remainder_fraction=100.0000%, Lmin=-8985.59, Lmax=-173.49
10:20:32 [ultranest] [DEBUG] iteration=42, ncalls=1644, regioncalls=1760, ndraw=40, logz=-8324.41, remainder_fraction=100.0000%, Lmin=-8141.29, Lmax=-173.49
10:20:32 [ultranest] [DEBUG] iteration=51, ncalls=1653, regioncalls=2120, ndraw=40, logz=-6697.13, remainder_fraction=100.0000%, Lmin=-6626.59, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=60, ncalls=1662, regioncalls=2480, ndraw=40, logz=-6100.27, remainder_fraction=100.0000%, Lmin=-6073.05, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=68, ncalls=1670, regioncalls=2800, ndraw=40, logz=-5647.19, remainder_fraction=100.0000%, Lmin=-5561.41, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=75, ncalls=1678, regioncalls=3120, ndraw=40, logz=-5215.67, remainder_fraction=100.0000%, Lmin=-5182.68, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=82, ncalls=1685, regioncalls=3400, ndraw=40, logz=-4931.86, remainder_fraction=100.0000%, Lmin=-4883.88, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=90, ncalls=1693, regioncalls=3720, ndraw=40, logz=-4626.14, remainder_fraction=100.0000%, Lmin=-4525.71, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=97, ncalls=1701, regioncalls=4040, ndraw=40, logz=-4350.57, remainder_fraction=100.0000%, Lmin=-4300.14, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=105, ncalls=1709, regioncalls=4360, ndraw=40, logz=-4121.94, remainder_fraction=100.0000%, Lmin=-4104.00, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=112, ncalls=1716, regioncalls=4640, ndraw=40, logz=-3982.31, remainder_fraction=100.0000%, Lmin=-3953.80, Lmax=-173.49
10:20:33 [ultranest] [DEBUG] iteration=119, ncalls=1723, regioncalls=4920, ndraw=40, logz=-3713.96, remainder_fraction=100.0000%, Lmin=-3705.94, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=126, ncalls=1730, regioncalls=5200, ndraw=40, logz=-3642.79, remainder_fraction=100.0000%, Lmin=-3621.99, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=133, ncalls=1738, regioncalls=5520, ndraw=40, logz=-3521.50, remainder_fraction=100.0000%, Lmin=-3510.94, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=140, ncalls=1746, regioncalls=5840, ndraw=40, logz=-3474.05, remainder_fraction=100.0000%, Lmin=-3465.93, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=146, ncalls=1753, regioncalls=6120, ndraw=40, logz=-3398.93, remainder_fraction=100.0000%, Lmin=-3390.70, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=152, ncalls=1761, regioncalls=6440, ndraw=40, logz=-3331.40, remainder_fraction=100.0000%, Lmin=-3320.91, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=160, ncalls=1769, regioncalls=6760, ndraw=40, logz=-3250.66, remainder_fraction=100.0000%, Lmin=-3228.82, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=168, ncalls=1777, regioncalls=7080, ndraw=40, logz=-3206.18, remainder_fraction=100.0000%, Lmin=-3187.86, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=176, ncalls=1785, regioncalls=7400, ndraw=40, logz=-3165.76, remainder_fraction=100.0000%, Lmin=-3151.47, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=184, ncalls=1793, regioncalls=7720, ndraw=40, logz=-3119.24, remainder_fraction=100.0000%, Lmin=-3109.89, Lmax=-173.49
10:20:34 [ultranest] [DEBUG] iteration=191, ncalls=1801, regioncalls=8040, ndraw=40, logz=-3064.85, remainder_fraction=100.0000%, Lmin=-3037.31, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=199, ncalls=1809, regioncalls=8360, ndraw=40, logz=-3028.01, remainder_fraction=100.0000%, Lmin=-2995.46, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=207, ncalls=1817, regioncalls=8680, ndraw=40, logz=-2942.67, remainder_fraction=100.0000%, Lmin=-2933.58, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=214, ncalls=1825, regioncalls=9000, ndraw=40, logz=-2905.71, remainder_fraction=100.0000%, Lmin=-2893.16, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=222, ncalls=1833, regioncalls=9320, ndraw=40, logz=-2880.41, remainder_fraction=100.0000%, Lmin=-2870.51, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=229, ncalls=1841, regioncalls=9640, ndraw=40, logz=-2849.91, remainder_fraction=100.0000%, Lmin=-2840.11, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=236, ncalls=1849, regioncalls=9960, ndraw=40, logz=-2820.50, remainder_fraction=100.0000%, Lmin=-2808.46, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=242, ncalls=1856, regioncalls=10240, ndraw=40, logz=-2804.92, remainder_fraction=100.0000%, Lmin=-2797.36, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=248, ncalls=1864, regioncalls=10560, ndraw=40, logz=-2788.41, remainder_fraction=100.0000%, Lmin=-2781.20, Lmax=-173.49
10:20:35 [ultranest] [DEBUG] iteration=255, ncalls=1872, regioncalls=10880, ndraw=40, logz=-2761.91, remainder_fraction=100.0000%, Lmin=-2752.50, Lmax=-173.49
10:20:36 [ultranest] [DEBUG] iteration=261, ncalls=1880, regioncalls=11200, ndraw=40, logz=-2747.72, remainder_fraction=100.0000%, Lmin=-2739.48, Lmax=-173.49
10:20:36 [ultranest] [DEBUG] iteration=268, ncalls=1888, regioncalls=11520, ndraw=40, logz=-2731.11, remainder_fraction=100.0000%, Lmin=-2724.29, Lmax=-173.49
10:20:36 [ultranest] [DEBUG] iteration=276, ncalls=1896, regioncalls=11840, ndraw=40, logz=-2709.52, remainder_fraction=100.0000%, Lmin=-2701.44, Lmax=-173.49
10:20:36 [ultranest] [DEBUG] iteration=283, ncalls=1904, regioncalls=12160, ndraw=40, logz=-2691.36, remainder_fraction=100.0000%, Lmin=-2681.14, Lmax=-173.49
10:20:36 [ultranest] [DEBUG] iteration=289, ncalls=1912, regioncalls=12480, ndraw=40, logz=-2676.49, remainder_fraction=100.0000%, Lmin=-2665.44, Lmax=-173.49
10:20:36 [ultranest] [DEBUG] iteration=297, ncalls=1921, regioncalls=12840, ndraw=40, logz=-2663.28, remainder_fraction=100.0000%, Lmin=-2654.04, Lmax=-173.49
