18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/32/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:26 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:26:55 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-40591.20, Lmax=-49.84
18:26:56 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-40128.96, remainder_fraction=100.0000%, Lmin=-37936.17, Lmax=-49.84
18:26:56 [ultranest] [DEBUG] iteration=4, ncalls=1605, regioncalls=200, ndraw=40, logz=-37721.92, remainder_fraction=100.0000%, Lmin=-36576.86, Lmax=-49.84
18:26:56 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-34824.83, remainder_fraction=100.0000%, Lmin=-33488.43, Lmax=-49.84
18:26:56 [ultranest] [DEBUG] iteration=8, ncalls=1609, regioncalls=360, ndraw=40, logz=-32774.65, remainder_fraction=100.0000%, Lmin=-31898.67, Lmax=-49.84
18:26:56 [ultranest] [DEBUG] iteration=11, ncalls=1612, regioncalls=480, ndraw=40, logz=-31222.56, remainder_fraction=100.0000%, Lmin=-30732.21, Lmax=-49.84
18:26:56 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-27688.39, remainder_fraction=100.0000%, Lmin=-27595.93, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=21, ncalls=1622, regioncalls=880, ndraw=40, logz=-24695.88, remainder_fraction=100.0000%, Lmin=-24427.09, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=26, ncalls=1627, regioncalls=1080, ndraw=40, logz=-23910.30, remainder_fraction=100.0000%, Lmin=-22889.16, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=31, ncalls=1632, regioncalls=1280, ndraw=40, logz=-21986.99, remainder_fraction=100.0000%, Lmin=-21829.80, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=36, ncalls=1638, regioncalls=1520, ndraw=40, logz=-20731.53, remainder_fraction=100.0000%, Lmin=-20683.73, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=40, ncalls=1643, regioncalls=1720, ndraw=40, logz=-19646.18, remainder_fraction=100.0000%, Lmin=-19197.00, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=44, ncalls=1648, regioncalls=1920, ndraw=40, logz=-18923.15, remainder_fraction=100.0000%, Lmin=-18537.68, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=49, ncalls=1653, regioncalls=2120, ndraw=40, logz=-17184.16, remainder_fraction=100.0000%, Lmin=-17113.44, Lmax=-49.84
18:26:57 [ultranest] [DEBUG] iteration=54, ncalls=1658, regioncalls=2320, ndraw=40, logz=-16913.94, remainder_fraction=100.0000%, Lmin=-16903.29, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=59, ncalls=1663, regioncalls=2520, ndraw=40, logz=-16092.06, remainder_fraction=100.0000%, Lmin=-16028.41, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=64, ncalls=1668, regioncalls=2720, ndraw=40, logz=-15805.22, remainder_fraction=100.0000%, Lmin=-15729.22, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=69, ncalls=1674, regioncalls=2960, ndraw=40, logz=-15364.28, remainder_fraction=100.0000%, Lmin=-15290.51, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=74, ncalls=1679, regioncalls=3160, ndraw=40, logz=-14889.86, remainder_fraction=100.0000%, Lmin=-14851.91, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=79, ncalls=1684, regioncalls=3360, ndraw=40, logz=-14429.41, remainder_fraction=100.0000%, Lmin=-14254.46, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=84, ncalls=1689, regioncalls=3560, ndraw=40, logz=-13967.44, remainder_fraction=100.0000%, Lmin=-13773.38, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=89, ncalls=1694, regioncalls=3760, ndraw=40, logz=-13533.82, remainder_fraction=100.0000%, Lmin=-13432.19, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=94, ncalls=1699, regioncalls=3960, ndraw=40, logz=-12890.37, remainder_fraction=100.0000%, Lmin=-12659.68, Lmax=-49.84
18:26:58 [ultranest] [DEBUG] iteration=99, ncalls=1704, regioncalls=4160, ndraw=40, logz=-12184.80, remainder_fraction=100.0000%, Lmin=-12174.74, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=103, ncalls=1709, regioncalls=4360, ndraw=40, logz=-12141.39, remainder_fraction=100.0000%, Lmin=-12094.65, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=108, ncalls=1714, regioncalls=4560, ndraw=40, logz=-11676.99, remainder_fraction=100.0000%, Lmin=-11656.54, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=111, ncalls=1719, regioncalls=4760, ndraw=40, logz=-11530.77, remainder_fraction=100.0000%, Lmin=-11459.79, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=116, ncalls=1724, regioncalls=4960, ndraw=40, logz=-11289.81, remainder_fraction=100.0000%, Lmin=-11275.42, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=121, ncalls=1729, regioncalls=5160, ndraw=40, logz=-10782.73, remainder_fraction=100.0000%, Lmin=-10730.57, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=126, ncalls=1734, regioncalls=5360, ndraw=40, logz=-10541.18, remainder_fraction=100.0000%, Lmin=-10439.05, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=131, ncalls=1739, regioncalls=5560, ndraw=40, logz=-10255.86, remainder_fraction=100.0000%, Lmin=-10006.70, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=136, ncalls=1744, regioncalls=5760, ndraw=40, logz=-9684.53, remainder_fraction=100.0000%, Lmin=-9664.90, Lmax=-49.84
18:26:59 [ultranest] [DEBUG] iteration=140, ncalls=1749, regioncalls=5960, ndraw=40, logz=-9479.87, remainder_fraction=100.0000%, Lmin=-9430.38, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=145, ncalls=1756, regioncalls=6240, ndraw=40, logz=-9234.30, remainder_fraction=100.0000%, Lmin=-9218.85, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=149, ncalls=1761, regioncalls=6440, ndraw=40, logz=-9031.63, remainder_fraction=100.0000%, Lmin=-8970.51, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=154, ncalls=1766, regioncalls=6640, ndraw=40, logz=-8800.09, remainder_fraction=100.0000%, Lmin=-8733.33, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=158, ncalls=1771, regioncalls=6840, ndraw=40, logz=-8513.35, remainder_fraction=100.0000%, Lmin=-8276.35, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=160, ncalls=1773, regioncalls=6920, ndraw=40, logz=-8250.07, remainder_fraction=100.0000%, Lmin=-8150.36, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=164, ncalls=1777, regioncalls=7080, ndraw=40, logz=-7980.56, remainder_fraction=100.0000%, Lmin=-7905.75, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=167, ncalls=1781, regioncalls=7240, ndraw=40, logz=-7869.27, remainder_fraction=100.0000%, Lmin=-7810.84, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=171, ncalls=1785, regioncalls=7400, ndraw=40, logz=-7569.94, remainder_fraction=100.0000%, Lmin=-7443.39, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=175, ncalls=1789, regioncalls=7560, ndraw=40, logz=-7204.07, remainder_fraction=100.0000%, Lmin=-7192.99, Lmax=-49.84
18:27:00 [ultranest] [DEBUG] iteration=179, ncalls=1793, regioncalls=7720, ndraw=40, logz=-6999.41, remainder_fraction=100.0000%, Lmin=-6980.95, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=182, ncalls=1797, regioncalls=7880, ndraw=40, logz=-6788.06, remainder_fraction=100.0000%, Lmin=-6693.39, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=186, ncalls=1802, regioncalls=8080, ndraw=40, logz=-6465.51, remainder_fraction=100.0000%, Lmin=-6432.21, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=189, ncalls=1806, regioncalls=8240, ndraw=40, logz=-6352.02, remainder_fraction=100.0000%, Lmin=-6328.40, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=192, ncalls=1810, regioncalls=8400, ndraw=40, logz=-6179.42, remainder_fraction=100.0000%, Lmin=-6115.45, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=195, ncalls=1814, regioncalls=8560, ndraw=40, logz=-6074.76, remainder_fraction=100.0000%, Lmin=-6041.63, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=198, ncalls=1818, regioncalls=8720, ndraw=40, logz=-5948.35, remainder_fraction=100.0000%, Lmin=-5878.56, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=201, ncalls=1822, regioncalls=8880, ndraw=40, logz=-5722.93, remainder_fraction=100.0000%, Lmin=-5688.05, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=205, ncalls=1827, regioncalls=9080, ndraw=40, logz=-5566.81, remainder_fraction=100.0000%, Lmin=-5523.88, Lmax=-49.84
18:27:01 [ultranest] [DEBUG] iteration=209, ncalls=1831, regioncalls=9240, ndraw=40, logz=-5508.45, remainder_fraction=100.0000%, Lmin=-5483.51, Lmax=-49.84
18:27:02 [ultranest] [DEBUG] iteration=213, ncalls=1835, regioncalls=9400, ndraw=40, logz=-5471.27, remainder_fraction=100.0000%, Lmin=-5455.03, Lmax=-49.84
