logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -4.850648087552520883e+04 -4.851385894691716385e+04 1.900000000000000022e-01
-4.851385894691716385e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -4.037602166941586620e+04 -4.038340036580781452e+04 1.608749999999999902e+00
-4.038340036580781452e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -3.278570614806581580e+04 -3.279308546945776470e+04 7.287500000000000089e-01
-3.279308546945776470e+04 5.004996089480057890e+03 -1.874999999999999931e-03 1.600000000000000000e+03 -3.253637219717217522e+04 -3.254375214356412835e+04 1.241249999999999964e+00
-3.254375214356412835e+04 3.372236167739109533e+03 -2.500000000000000052e-03 1.600000000000000000e+03 -3.207515687493714358e+04 -3.208253744632909365e+04 9.037500000000000533e-01
-3.208253744632909365e+04 2.266634960448935090e+03 -3.125000000000000173e-03 1.600000000000000000e+03 -2.770106021832711122e+04 -2.770844141471906187e+04 1.553749999999999964e+00
-2.770844141471906187e+04 3.616104243445693101e+03 -3.750000000000000295e-03 1.600000000000000000e+03 -2.648929958641779740e+04 -2.649668140780974863e+04 4.587499999999999911e-01
-2.649668140780974863e+04 2.383153250871047931e+03 -4.375000000000000416e-03 1.600000000000000000e+03 -2.572496788489745086e+04 -2.573235033128940267e+04 1.700000000000000122e-01
-2.573235033128940267e+04 1.755388293892446882e+03 -5.000000000000000104e-03 1.600000000000000000e+03 -2.430839999331079525e+04 -2.431578306470274765e+04 7.037499999999999867e-01
-2.431578306470274765e+04 6.132637367508093575e+02 -5.624999999999999792e-03 1.600000000000000000e+03 -2.141446834834925903e+04 -2.142185204474121201e+04 1.728750000000000009e+00
-2.142185204474121201e+04 1.496944305534349951e+03 -6.249999999999999480e-03 1.600000000000000000e+03 -1.916506786871490112e+04 -1.917245219010685469e+04 9.687500000000000000e-01
-1.917245219010685469e+04 2.382042935198088344e+03 -6.874999999999999167e-03 1.600000000000000000e+03 -1.886316315358569409e+04 -1.887054809997764460e+04 1.236250000000000071e+00
-1.887054809997764460e+04 1.890526859910680514e+03 -7.499999999999998855e-03 1.600000000000000000e+03 -1.783178867740274291e+04 -1.783917424879469399e+04 1.332500000000000018e+00
-1.783917424879469399e+04 2.850700884869529546e+02 -8.124999999999998543e-03 1.600000000000000000e+03 -1.766573022045836478e+04 -1.767311641685031645e+04 1.667499999999999982e+00
-1.767311641685031645e+04 8.312533687082779466e+01 -8.749999999999999098e-03 1.600000000000000000e+03 -1.756187213325654375e+04 -1.756925895464849600e+04 1.975000000000000089e+00
-1.756925895464849600e+04 9.884268404205818115e+01 -9.374999999999999653e-03 1.600000000000000000e+03 -1.708710633744398729e+04 -1.709449378383594012e+04 1.813749999999999973e+00
-1.709449378383594012e+04 2.218759137551542722e+02 -1.000000000000000021e-02 1.600000000000000000e+03 -1.700527259543005493e+04 -1.701266066682200835e+04 5.262499999999999956e-01
-1.701266066682200835e+04 1.524398512287010874e+02 -1.062500000000000076e-02 1.600000000000000000e+03 -1.693525510242058590e+04 -1.694264379881253626e+04 9.849999999999999867e-01
-1.694264379881253626e+04 4.756679092310777435e+01 -1.125000000000000132e-02 1.600000000000000000e+03 -1.582016260689014234e+04 -1.582755192828209510e+04 6.875000000000000555e-02
