Om Ob h ns s8 Mnu w scale_factor
3.275885700147902480e-01 4.368781119830268678e-02 7.689898782532698096e-01 8.664866619306632600e-01 9.824451166886485343e-01 2.786648416350283597e-01 -9.052762750889324916e-01 1.414965150957983830e+01
3.318125216752517703e-01 5.210656177887453694e-02 7.497522405976269066e-01 9.321430771921326297e-01 9.536327791929396502e-01 6.681383493654017292e-01 -8.863077141368718159e-01 1.384674841390267908e+01
3.853579269718147016e-01 6.815919114534607637e-02 6.856748043979341567e-01 9.206022538542953937e-01 9.560719301280155014e-01 5.057102703804374766e-01 -7.715776092829955690e-01 1.397874162974479262e+01
3.254481734969260076e-01 6.608889214420818337e-02 7.025953853943928129e-01 1.003646288963369937e+00 9.164176644528951865e-01 4.098410304225795220e-01 -1.116438433939911601e+00 1.412280094772209971e+01
2.904642100029062313e-01 5.615661474512267937e-02 8.174116677819625032e-01 9.681054903541490564e-01 9.383876902779271223e-01 3.629537118657166772e-01 -1.032781241161076169e+00 1.389496156390146808e+01
3.591622209798719378e-01 6.887452714296049550e-02 7.781837480184261580e-01 9.194797118038794403e-01 9.387393952658616980e-01 8.122977792270391628e-01 -8.013318829003774901e-01 1.400900357662186124e+01
3.763161426190949621e-01 6.905113752098279711e-02 7.273718131954680644e-01 8.767269027597188735e-01 9.456282141288991916e-01 4.891748484960751764e-01 -7.815864774432661477e-01 1.383593630213550618e+01
3.418662380843031645e-01 4.994291252005615689e-02 8.753997916059783613e-01 8.255766866831010242e-01 9.874274891047047920e-01 8.414247747507240804e-01 -7.587555380021515639e-01 1.412627480724531992e+01
3.186093027485997209e-01 6.187996891354349827e-02 8.137034099678444043e-01 9.497704543911078545e-01 9.476458332733668222e-01 8.448695639562442405e-01 -8.806614225561206766e-01 1.384303320538931281e+01
3.459888992822338638e-01 6.606905652844605181e-02 7.777675436948965348e-01 8.996703534395824597e-01 9.476467170904185888e-01 3.875050653161330461e-01 -8.407663539647169948e-01 1.391233628853930426e+01
3.748849051387674880e-01 5.001854491608266617e-02 6.559362421221576200e-01 9.174107985289476908e-01 9.440594943117033289e-01 6.873092947745527148e-01 -7.602319985096909205e-01 1.384895438965009795e+01
3.132073219132321951e-01 5.425345839567333184e-02 6.918148605987222144e-01 9.614376104084783048e-01 9.557123818463048037e-01 3.351743223380365677e-02 -8.821168586480361284e-01 1.382102274732002201e+01
3.403635556511127591e-01 4.751291717126252673e-02 6.888455486491037449e-01 9.077859453115254551e-01 9.658243671787514195e-01 1.936093559137678777e-01 -9.947943349061492135e-01 1.419215635298291467e+01
3.165458354409554365e-01 4.611498870057140209e-02 8.465374668375982292e-01 9.027588782876380114e-01 9.630467718211520589e-01 9.249607572526884480e-01 -7.707027576942320213e-01 1.392959482610655897e+01
3.547225646837637303e-01 4.996442095824756707e-02 6.314163193407058561e-01 9.828923489784691103e-01 9.124735184506927999e-01 8.226796189960040584e-01 -9.725507567325170077e-01 1.398856204354921928e+01
2.970555362022908596e-01 3.261750235273475074e-02 7.413917719826164099e-01 9.320792970999113303e-01 9.851460228425432675e-01 2.817368203825147965e-01 -1.032471223587518638e+00 1.395657634186276752e+01
3.474429747608563379e-01 6.025016988324800871e-02 8.467852405066179644e-01 8.602739746687781963e-01 9.551891522056772388e-01 9.585027714783658226e-01 -8.215214825958954137e-01 1.395101113562483519e+01
3.930368738576879295e-01 4.825999895287574892e-02 5.101835214270405983e-01 9.768225935328260778e-01 9.695780633963210215e-01 1.627280658617136222e-02 -7.132115286725609904e-01 1.406083060249986794e+01
3.518592509595169782e-01 4.398857987753539145e-02 7.926405648630053813e-01 8.211808570701825127e-01 9.797860480064414235e-01 3.242246540043299818e-01 -1.041763899938362270e+00 1.444980296508211737e+01
4.085551703957246428e-01 6.772586374422481792e-02 7.545482291780560846e-01 8.189179877152162890e-01 9.526287079866979646e-01 9.255461266837066159e-01 -7.897871152875919343e-01 1.414462164885522100e+01
3.395035317100384420e-01 4.919023529457022814e-02 6.967062479208830927e-01 9.598353603337685946e-01 9.329897694374464923e-01 8.486403336899835947e-01 -8.514590365234765423e-01 1.396703469200959802e+01
