13:04:02 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/67/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
13:04:04 [ultranest] [INFO] Sampling 1600 live points from prior ...
13:04:33 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
13:04:33 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
13:04:33 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
13:04:33 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-50474.13, Lmax=-33.26
13:04:33 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-41454.61, remainder_fraction=100.0000%, Lmin=-39815.50, Lmax=-33.26
13:04:33 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-33710.38, remainder_fraction=100.0000%, Lmin=-33549.02, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-32033.48, remainder_fraction=100.0000%, Lmin=-31910.34, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-30519.89, remainder_fraction=100.0000%, Lmin=-30222.03, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=30, ncalls=1631, regioncalls=1240, ndraw=40, logz=-28552.18, remainder_fraction=100.0000%, Lmin=-28386.51, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=36, ncalls=1637, regioncalls=1480, ndraw=40, logz=-27530.74, remainder_fraction=100.0000%, Lmin=-27152.97, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=42, ncalls=1643, regioncalls=1720, ndraw=40, logz=-25648.38, remainder_fraction=100.0000%, Lmin=-25539.52, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=48, ncalls=1649, regioncalls=1960, ndraw=40, logz=-23739.44, remainder_fraction=100.0000%, Lmin=-23649.77, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=54, ncalls=1655, regioncalls=2200, ndraw=40, logz=-21882.95, remainder_fraction=100.0000%, Lmin=-21736.41, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=60, ncalls=1662, regioncalls=2480, ndraw=40, logz=-21466.65, remainder_fraction=100.0000%, Lmin=-21438.33, Lmax=-33.26
13:04:34 [ultranest] [DEBUG] iteration=67, ncalls=1669, regioncalls=2760, ndraw=40, logz=-20521.41, remainder_fraction=100.0000%, Lmin=-20369.06, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=73, ncalls=1676, regioncalls=3040, ndraw=40, logz=-19850.61, remainder_fraction=100.0000%, Lmin=-19714.86, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=79, ncalls=1682, regioncalls=3280, ndraw=40, logz=-18972.12, remainder_fraction=100.0000%, Lmin=-18753.75, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=85, ncalls=1688, regioncalls=3520, ndraw=40, logz=-18387.62, remainder_fraction=100.0000%, Lmin=-18233.63, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=91, ncalls=1694, regioncalls=3760, ndraw=40, logz=-17571.59, remainder_fraction=100.0000%, Lmin=-17504.42, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=97, ncalls=1700, regioncalls=4000, ndraw=40, logz=-17236.12, remainder_fraction=100.0000%, Lmin=-17213.57, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=103, ncalls=1706, regioncalls=4240, ndraw=40, logz=-16815.32, remainder_fraction=100.0000%, Lmin=-16682.19, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=109, ncalls=1712, regioncalls=4480, ndraw=40, logz=-16058.45, remainder_fraction=100.0000%, Lmin=-15798.69, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=115, ncalls=1719, regioncalls=4760, ndraw=40, logz=-15161.93, remainder_fraction=100.0000%, Lmin=-15128.25, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=121, ncalls=1725, regioncalls=5000, ndraw=40, logz=-14604.25, remainder_fraction=100.0000%, Lmin=-14213.51, Lmax=-33.26
13:04:35 [ultranest] [DEBUG] iteration=127, ncalls=1734, regioncalls=5360, ndraw=40, logz=-13839.00, remainder_fraction=100.0000%, Lmin=-13767.43, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=133, ncalls=1740, regioncalls=5600, ndraw=40, logz=-13395.49, remainder_fraction=100.0000%, Lmin=-13114.14, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=139, ncalls=1746, regioncalls=5840, ndraw=40, logz=-12668.64, remainder_fraction=100.0000%, Lmin=-12651.97, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=145, ncalls=1752, regioncalls=6080, ndraw=40, logz=-12348.64, remainder_fraction=100.0000%, Lmin=-12240.52, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=151, ncalls=1758, regioncalls=6320, ndraw=40, logz=-11821.42, remainder_fraction=100.0000%, Lmin=-11802.14, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=157, ncalls=1765, regioncalls=6600, ndraw=40, logz=-11612.97, remainder_fraction=100.0000%, Lmin=-11521.86, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=160, ncalls=1768, regioncalls=6720, ndraw=40, logz=-11378.25, remainder_fraction=100.0000%, Lmin=-11359.64, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=164, ncalls=1775, regioncalls=7000, ndraw=40, logz=-11229.52, remainder_fraction=100.0000%, Lmin=-11184.47, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=170, ncalls=1782, regioncalls=7280, ndraw=40, logz=-11070.34, remainder_fraction=100.0000%, Lmin=-10916.29, Lmax=-33.26
13:04:36 [ultranest] [DEBUG] iteration=176, ncalls=1788, regioncalls=7520, ndraw=40, logz=-10698.58, remainder_fraction=100.0000%, Lmin=-10645.36, Lmax=-33.26
13:04:37 [ultranest] [DEBUG] iteration=181, ncalls=1795, regioncalls=7800, ndraw=40, logz=-10364.17, remainder_fraction=100.0000%, Lmin=-10341.83, Lmax=-33.26
13:04:37 [ultranest] [DEBUG] iteration=187, ncalls=1801, regioncalls=8040, ndraw=40, logz=-9777.46, remainder_fraction=100.0000%, Lmin=-9740.57, Lmax=-33.26
