logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.250077385694977784e+04 -2.250676657123646874e+04 1.159999999999999920e+00
-2.250676657123646874e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -2.236511613744830538e+04 -2.237111135173499497e+04 1.699999999999999956e+00
-2.237111135173499497e+04 6.426635325415215050e+01 -5.000000000000000104e-03 4.000000000000000000e+02 -1.666470060952691711e+04 -1.667069832381360902e+04 1.000000000000000056e-01
-1.667069832381360902e+04 2.718869324369043625e+03 -7.499999999999999722e-03 4.000000000000000000e+02 -1.535865024114147491e+04 -1.536465045542816551e+04 6.600000000000000311e-01
-1.536465045542816551e+04 2.510882173781451002e+03 -1.000000000000000021e-02 4.000000000000000000e+02 -1.516835050218398101e+04 -1.517435321647067212e+04 3.049999999999999933e-01
-1.517435321647067212e+04 1.984766696436775192e+03 -1.250000000000000069e-02 4.000000000000000000e+02 -1.294785523194769848e+04 -1.295386044623439011e+04 1.760000000000000009e+00
-1.295386044623439011e+04 2.557023109366802601e+03 -1.500000000000000118e-02 4.000000000000000000e+02 -1.148269359383440678e+04 -1.148870130812109892e+04 1.889999999999999902e+00
-1.148870130812109892e+04 4.045951503166513703e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -1.073701342957474844e+04 -1.074302364386143927e+04 2.449999999999999956e-01
-1.074302364386143927e+04 6.273293587798021917e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -1.040202982702744157e+04 -1.040804254131413290e+04 1.514999999999999902e+00
-1.040804254131413290e+04 3.972806787053705193e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -9.816268594923425553e+03 -9.822283809210117397e+03 6.800000000000000488e-01
-9.822283809210117397e+03 2.889630777063110827e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -9.752718150992077426e+03 -9.758735865278767960e+03 1.485000000000000098e+00
-9.758735865278767960e+03 2.299861300822288612e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -9.716490793483873858e+03 -9.722511007770564902e+03 8.599999999999999867e-01
-9.722511007770564902e+03 2.897542826743882216e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -7.086486286058271617e+03 -7.092509000344963169e+03 1.849999999999999978e-01
-7.092509000344963169e+03 1.320748742139936894e+03 -3.249999999999999417e-02 4.000000000000000000e+02 -6.477681501917375499e+03 -6.483706716204066652e+03 1.375000000000000000e+00
-6.483706716204066652e+03 8.933119125823202467e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -6.030806907458591922e+03 -6.036834621745283584e+03 2.349999999999999867e-01
-6.036834621745283584e+03 1.014798617881438076e+03 -3.749999999999999861e-02 4.000000000000000000e+02 -5.981963856098330325e+03 -5.987994070385021587e+03 2.800000000000000266e-01
-5.987994070385021587e+03 2.441174739904332824e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -4.375382158165613873e+03 -4.381414872452305644e+03 9.649999999999999689e-01
-4.381414872452305644e+03 7.021581082013257173e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -4.109297600193829567e+03 -4.115332814480520938e+03 1.985000000000000098e+00
-4.115332814480520938e+03 9.948754046877490964e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -3.780238055992346744e+03 -3.786275770279038170e+03 1.014999999999999902e+00
-3.786275770279038170e+03 1.993270503686191830e+02 -4.750000000000000749e-02 4.000000000000000000e+02 -3.639864961526500792e+03 -3.645905175813192272e+03 8.900000000000000133e-01
-3.645905175813192272e+03 1.741215254577118117e+02 -5.000000000000000971e-02 4.000000000000000000e+02 -3.255222889718767874e+03 -3.261265604005459409e+03 1.330000000000000071e+00
-3.261265604005459409e+03 1.813928849155687999e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -2.752950191788887878e+03 -2.758995406075579012e+03 1.965000000000000080e+00
-2.758995406075579012e+03 1.869050655928185165e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -2.303228615840355815e+03 -2.309276330127047004e+03 1.280000000000000027e+00
-2.309276330127047004e+03 1.950380047921108542e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -2.202510289352125255e+03 -2.208560503638816499e+03 7.199999999999999734e-01
-2.208560503638816499e+03 2.013753647137624228e+02 -6.000000000000001860e-02 4.000000000000000000e+02 -2.190557632711808765e+03 -2.196610346998500063e+03 1.215000000000000080e+00
-2.196610340540299603e+03 1.561517651335921357e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -2.155559651526005837e+03 -2.161614865812697190e+03 3.699999999999999956e-01
-2.161614865812697190e+03 1.637874140336531923e+02 -6.500000000000001610e-02 4.000000000000000000e+02 -2.114717671403916938e+03 -2.120775385690608346e+03 1.064999999999999947e+00
-2.120775385690608346e+03 1.735140673750615008e+02 -6.750000000000001832e-02 4.000000000000000000e+02 -2.042845379461889706e+03 -2.048905593748580941e+03 1.500000000000000000e+00
-2.048905593748580941e+03 1.913085625879103304e+02 -7.000000000000002054e-02 4.000000000000000000e+02 -2.016961182711941547e+03 -2.023023896998632836e+03 6.199999999999999956e-01
-2.023023896998627151e+03 5.338249753196893721e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -1.901321529257527800e+03 -1.907386743544219144e+03 3.400000000000000244e-01
-1.907386743544219144e+03 6.766600352493455262e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -1.878430842087697783e+03 -1.884498556374389182e+03 1.435000000000000053e+00
-1.884498556374274358e+03 7.469260171834125117e+01 -7.750000000000002720e-02 4.000000000000000000e+02 -1.865575558608358961e+03 -1.871645772895050413e+03 5.350000000000000311e-01
-1.871645770276225448e+03 3.559431516909282500e+00 -8.000000000000002942e-02 4.000000000000000000e+02 -1.845784132279133473e+03 -1.851856846565824753e+03 1.229999999999999982e+00
-1.851856846563279305e+03 9.942031611051065809e+00 -8.250000000000003164e-02 4.000000000000000000e+02 -1.797428200388280629e+03 -1.803503414674971964e+03 1.760000000000000009e+00
-1.803503414674971964e+03 2.735937169296380844e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -1.794770695547781997e+03 -1.800848409834473387e+03 6.049999999999999822e-01
-1.800780472254451752e+03 1.360316019449969005e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -1.779252461775087568e+03 -1.785332676061779011e+03 9.000000000000000222e-01
-1.785332675866296768e+03 6.990797803425018664e+00 -9.000000000000003830e-02 4.000000000000000000e+02 -1.720422144219701067e+03 -1.726504858506392338e+03 2.550000000000000044e-01
-1.726504858506392338e+03 3.183591496181627889e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -1.710125694282315635e+03 -1.716210908569006961e+03 1.939999999999999947e+00
-1.716210874732385037e+03 2.326886480022401926e+01 -9.500000000000004274e-02 4.000000000000000000e+02 -1.690232774983485569e+03 -1.696320489270176950e+03 1.780000000000000027e+00
-1.696320489267877065e+03 1.271574134401494227e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -1.662489605891158135e+03 -1.668579820177849570e+03 1.870000000000000107e+00
-1.668579820177848660e+03 7.318372186349822783e+00 -1.000000000000000472e-01 4.000000000000000000e+02 -1.662321093949481110e+03 -1.668413808236172372e+03 1.350000000000000089e-01
-1.667800225979598054e+03 1.390184799325802745e+00 -1.025000000000000494e-01 4.000000000000000000e+02 -1.619731935826373501e+03 -1.625827150113064818e+03 2.849999999999999756e-01
-1.625827150113064818e+03 1.969038822284758794e+01 -1.050000000000000516e-01 4.000000000000000000e+02 -1.605346315477201188e+03 -1.611444029763892559e+03 1.979999999999999982e+00
-1.611444029197013833e+03 2.430009936572450968e+01 -1.075000000000000538e-01 4.000000000000000000e+02 -1.561412183588806784e+03 -1.567512397875498209e+03 1.584999999999999964e+00
-1.567512397875498209e+03 1.660032029825194400e+01 -1.100000000000000561e-01 4.000000000000000000e+02 -1.539238455259455350e+03 -1.545341169546146602e+03 2.049999999999999878e-01
-1.545341169545911498e+03 1.921541515591352933e+01 -1.125000000000000583e-01 4.000000000000000000e+02 -1.530403993872501133e+03 -1.536509208159192440e+03 1.465000000000000080e+00
-1.536509062178235808e+03 2.551107717398967356e+00 -1.150000000000000605e-01 4.000000000000000000e+02 -1.515182672389950767e+03 -1.521290386676642129e+03 9.649999999999999689e-01
-1.521290386430824356e+03 7.300372501638473288e+00 -1.175000000000000627e-01 4.000000000000000000e+02 -1.512628087802436539e+03 -1.518738302089127956e+03 1.794999999999999929e+00
-1.518663269678249208e+03 4.616828154354971403e+00 -1.200000000000000649e-01 4.000000000000000000e+02 -1.509291570097557724e+03 -1.515404284384248967e+03 1.000000000000000021e-02
-1.515366576959072290e+03 2.159393881767456502e+00 -1.225000000000000672e-01 4.000000000000000000e+02 -1.509265678639964563e+03 -1.515380892926655861e+03 1.225000000000000089e+00
-1.514680562144156966e+03 1.322979970369727365e+00 -1.250000000000000555e-01 4.000000000000000000e+02 -1.485359597927363666e+03 -1.491477312214055019e+03 1.919999999999999929e+00
-1.491477312213971345e+03 1.151247302242142290e+01 -1.275000000000000577e-01 4.000000000000000000e+02 -1.481320846513289098e+03 -1.487441060799980505e+03 7.500000000000000000e-01
