Om Ob h ns s8 Mnu w scale_factor
3.858566042198594559e-01 5.984616339602019663e-02 7.867897427880727879e-01 8.393956019383523870e-01 8.176237150547455146e-01 9.607342202733534231e-01 -8.293552296211532671e-01 1.477601427901129938e+01
3.503937959124834300e-01 6.287101898316339865e-02 6.857040783199561673e-01 9.349778333158673682e-01 8.099072063906641583e-01 1.036976611666436954e-01 -1.053329792594031922e+00 1.488906339194059392e+01
2.999336509694737196e-01 4.150240452936547475e-02 7.509064031823650121e-01 9.425468799639588058e-01 8.320104521778786122e-01 4.108614215791870361e-01 -1.266960247243799298e+00 1.493207717576408911e+01
4.048250288902850436e-01 5.524351314093541715e-02 6.554003042488022457e-01 8.770166366454780205e-01 8.108645718560303361e-01 7.113733855664120531e-01 -1.055407570775436010e+00 1.501549426974201573e+01
3.807310022343510791e-01 4.581638931863664388e-02 5.165478687750666431e-01 9.830097775701989171e-01 8.256776953994038326e-01 1.838439718103368481e-01 -7.800094033253278658e-01 1.480597730271083456e+01
2.819274987738095151e-01 5.234789020745059251e-02 8.210056417812654495e-01 9.598060689610643514e-01 8.153327046204502659e-01 1.880293610292971818e-01 -1.151030955759812402e+00 1.476911343175507341e+01
3.889299174709375251e-01 4.713118813673336516e-02 6.375432737668815797e-01 9.169795377231558797e-01 8.140000901515249687e-01 8.472438755806414035e-01 -8.457891662838581404e-01 1.483671606760122685e+01
2.863672982569785974e-01 3.455058440972649109e-02 6.327170867061714388e-01 1.021407831817734202e+00 8.106851899214720936e-01 1.568856641075333513e-01 -1.277389484163073519e+00 1.488512128531704803e+01
3.657159573779905637e-01 5.247663453686994550e-02 5.529230662733487511e-01 9.908145321496542035e-01 8.103752568765082431e-01 3.164327093692014259e-01 -9.637626980035766122e-01 1.475363294268857217e+01
2.974106076479117178e-01 5.414797521240578837e-02 8.073044932628691273e-01 9.558270554849185308e-01 7.960578824302847467e-01 5.466463294433193676e-01 -1.144893997178665801e+00 1.473162250589858324e+01
4.515206620721435860e-01 6.068735043582616784e-02 5.125383848521227748e-01 9.147586987846249018e-01 8.158919961550299416e-01 2.180638723318186201e-01 -8.207840616341968154e-01 1.486440886405750916e+01
3.559096422163205986e-01 5.099626630481443601e-02 6.225640496616352548e-01 9.824070226561120167e-01 8.057655454237384607e-01 4.673711764337399321e-01 -7.827019567508975983e-01 1.470502966277761381e+01
4.100803436733154728e-01 3.970573167923432262e-02 5.431185075262279227e-01 9.375190786759119987e-01 8.184140771307881757e-01 4.585316703607809075e-01 -7.745882386287953336e-01 1.491019505784127652e+01
3.951271937806859480e-01 5.279782545741691646e-02 5.057365465613524735e-01 1.006812044985956334e+00 8.079205304183336711e-01 2.271162785456962152e-01 -8.364273521624995267e-01 1.489550665625049852e+01
4.496570801745304324e-01 4.987991647838088682e-02 6.274888939461139570e-01 8.718410439207968654e-01 8.454021355474967692e-01 9.644754618333313267e-01 -7.046423092059614923e-01 1.493492722393106398e+01
3.931832345430592568e-01 5.694193124694593711e-02 7.542680980760156917e-01 8.080368410458990125e-01 8.301141946703044505e-01 4.872913747140931728e-01 -8.506006980430301789e-01 1.494015089284690667e+01
3.095939479301101915e-01 4.922722308147119141e-02 7.801559318425957956e-01 9.403637499703961788e-01 8.174397982957799513e-01 6.338172644255171129e-01 -1.228247350978102448e+00 1.482935718689411253e+01
3.806994815387453324e-01 6.080367940044044406e-02 7.772078282391619020e-01 8.308163503658146931e-01 8.152270195702582267e-01 6.114739091883011346e-01 -9.334950309128242640e-01 1.479673450661866418e+01
3.832966071750713022e-01 5.887272010128614952e-02 6.662715699340275854e-01 8.934412575999969297e-01 8.341643159132533514e-01 3.708930424354841549e-01 -9.684959393525316429e-01 1.483642060633477122e+01
3.308534688207545593e-01 6.442461726256516752e-02 7.041079402893026806e-01 1.012820491292552250e+00 7.738890367491910727e-01 9.257921843491230263e-01 -9.847823826000499103e-01 1.458523182819780573e+01
3.941056803926549224e-01 6.431375308534059698e-02 7.770074242954536636e-01 8.011065155364981427e-01 8.295516956051197655e-01 4.460077642344910664e-01 -1.063046871243705560e+00 1.499988906850633441e+01
