weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -6.141495316263900168e+04 1.474263592681207546e-01 7.419909540427239714e-01 4.379864379419029508e-02 6.349489510511963086e-02 4.932154534774446653e-01 8.444628762085261142e-01 9.150140281054823799e-01 2.154348736950276733e-01
0.000000000000000000e+00 -5.266639522919270530e+04 3.682369918929062624e-02 4.965241048692127235e-01 1.572055891730436139e-01 3.107517169431439630e-01 6.820797627702923638e-01 5.093868190978847466e-01 9.630776708948498577e-01 2.042952782291783675e-01
0.000000000000000000e+00 -3.937221787730536744e+04 8.598439305190175297e-02 9.749596789883865355e-01 7.721967037607880835e-01 5.059814386106127326e-01 3.402654596983952784e-01 1.768645799300064825e-01 4.163607969458711366e-01 2.085204444843675731e-01
0.000000000000000000e+00 -3.885514849454212526e+04 9.395706343642562519e-02 9.383491051464277755e-01 8.276090769283368509e-01 4.151696357376122304e-01 3.740138899279689122e-01 2.338374879124325290e-01 5.346148987999813640e-01 2.073595566762796993e-01
0.000000000000000000e+00 -3.758118084037041262e+04 3.766643365621891171e-02 7.433387794348587096e-01 9.896035363737092361e-01 2.840304446899307722e-01 2.510380365712207018e-01 1.998560600393347597e-01 7.069516730962245310e-01 2.173119655595424637e-01
0.000000000000000000e+00 -3.756275303219979833e+04 2.903855398741808092e-01 6.528751682998689132e-01 4.033259954189293284e-01 1.415473740032712202e-01 2.961514861629557238e-01 9.308345601726751850e-01 6.238070680726952588e-01 2.299024295799670936e-01
0.000000000000000000e+00 -3.561739218796139903e+04 1.472787372716666265e-02 8.327118323036435399e-01 8.318450521848499424e-01 4.452144807636959634e-01 1.143048594485107650e-02 9.917245480134316837e-01 9.015190499889946807e-02 2.203046512211784824e-01
0.000000000000000000e+00 -3.094969190501984485e+04 1.940045067908868770e-02 7.790379620207166234e-02 7.670981187739422946e-02 3.516715026777076369e-01 9.356436847392863854e-01 5.380033755974873433e-01 1.003469081585625089e-01 2.145773415584566468e-01
0.000000000000000000e+00 -3.047357742148622856e+04 6.387615367009946699e-02 1.569642606012269237e-01 1.903165582858025173e-01 5.921054153017301092e-01 5.100702651139307209e-01 9.334293537268175678e-01 2.551470020524141402e-01 2.002592211033622505e-01
0.000000000000000000e+00 -3.041979571801670318e+04 5.416301591790662062e-02 6.649588065541078841e-02 9.572325671604364761e-02 9.176997606902778104e-01 1.261988673942562311e-01 8.271855872058997416e-01 2.280538908886516891e-01 2.365395836091704895e-01
0.000000000000000000e+00 -2.717017094996481683e+04 9.224137927949771498e-02 3.329523976496888693e-01 6.795214103916091819e-01 7.748633267361980659e-01 6.444132120788557128e-01 7.856482676051792513e-01 9.967690814310632419e-01 1.887610369616415928e-01
0.000000000000000000e+00 -2.570531667360040228e+04 1.932572205224319939e-01 4.493520391862126928e-02 7.763536136554829437e-01 3.970660820477165398e-01 6.118940818179652297e-01 6.645751800111071583e-01 9.674681031351332061e-01 2.077950053871665537e-01
0.000000000000000000e+00 -2.330004114949939321e+04 3.118633733786263518e-01 5.691574673598228662e-01 8.523507685155212732e-01 2.788219791135563286e-01 3.344564954026496562e-01 4.407971437159629025e-01 4.257462793183595107e-01 2.272272148193127395e-01
0.000000000000000000e+00 -2.262167530918609191e+04 1.510824443125875494e-01 7.609451282690415930e-02 8.023758879385564091e-01 9.027886498577195606e-01 4.640004521624270239e-01 5.226578725513927326e-01 2.475701199589952495e-03 2.000813589931109693e-01
0.000000000000000000e+00 -2.162774876592768487e+04 4.702127749282669633e-02 3.369251794153069746e-01 1.087877999971607057e-01 8.055842237943454665e-01 6.564751945935206612e-01 3.855099931994687701e-01 4.108262509788661587e-01 1.834041763360805266e-01
0.000000000000000000e+00 -2.114516875379128396e+04 4.417755609687499252e-01 9.901801083929032687e-01 9.593828077348132144e-02 7.758425054617108518e-01 2.267759471637313951e-01 9.827854605588360881e-01 5.946575664161993791e-01 2.043175955238508701e-01
0.000000000000000000e+00 -2.071249151588917084e+04 9.237871950756659789e-02 5.884823791355908718e-02 7.498817562320507779e-01 6.410686478539016075e-01 7.952047303363679598e-01 7.921886428117940193e-01 2.161337940463965435e-01 1.894725025827761478e-01
0.000000000000000000e+00 -2.063208429663355128e+04 1.802982133832439215e-01 3.221977432427729493e-01 3.694192274637200235e-01 1.454982350777084266e-01 4.866045244231486100e-01 9.565260405441066149e-01 3.284585792611716126e-02 1.983117006954568939e-01
0.000000000000000000e+00 -1.995396388425064288e+04 2.907129294217636328e-02 7.025876127075714184e-01 5.589575106400113125e-02 4.775076972300399403e-01 3.005416709253877494e-01 8.046255923437519719e-01 8.073589262573144243e-01 2.644815167856705562e-01
0.000000000000000000e+00 -1.886208472563752002e+04 3.433867887277725073e-01 3.322580392460264820e-01 3.817926524665179455e-01 2.807502182099737009e-01 8.793502478580021986e-01 1.805186847503719161e-01 4.669123925903042593e-01 2.008779724946982981e-01
0.000000000000000000e+00 -1.739563076247808203e+04 3.455562879856707292e-01 9.591487569362985299e-01 2.993532094077788752e-02 1.598089259699820852e-01 9.566803020497369747e-01 3.120595178046717821e-01 6.814715807303833861e-01 1.797456091842576376e-01
0.000000000000000000e+00 -1.672277242068191845e+04 2.789452783467760710e-03 9.500771203950719723e-02 4.021454004235738289e-01 7.454840074081664492e-01 2.423964754682514933e-01 8.001684935591534265e-01 1.764508510643002515e-01 2.033464030613756357e-01
0.000000000000000000e+00 -1.637282043879063349e+04 1.579027521649868371e-01 2.637759535028516567e-02 7.901925002797505204e-01 9.380829636040577402e-01 7.019088330025066158e-01 7.060938664900600070e-01 5.304985020112499283e-01 2.048257935768723614e-01
0.000000000000000000e+00 -1.635476165792358734e+04 6.160415589279255588e-02 4.029288173363144709e-01 5.199606510315339936e-01 9.689002753099340559e-02 5.878722376147058615e-01 9.260228936156809088e-01 2.219517449538603859e-01 2.519428205199127913e-01
0.000000000000000000e+00 -1.614964793035583898e+04 5.222172740458392859e-01 6.502251037135680090e-01 3.212442454841101247e-01 9.706979000717694817e-01 3.559027234289389163e-01 7.059310793984057142e-01 8.334904983914106502e-01 1.947772489163065446e-01
0.000000000000000000e+00 -1.531543206364554135e+04 3.754044925862467519e-01 5.499845785318571156e-01 3.894898618293031189e-01 3.972778046112522832e-01 9.363276880700945881e-01 7.726433352028119206e-01 5.455397302200235554e-01 2.006234450765851385e-01
0.000000000000000000e+00 -1.457760299908338675e+04 3.323393272263153175e-02 1.576853579943403583e-01 2.268157391277166868e-01 5.563174003369875109e-02 3.261265202196874657e-01 2.254645113754848440e-01 3.683363116305071738e-02 1.966877908653690277e-01
0.000000000000000000e+00 -1.455370284026613626e+04 3.255686984734449396e-01 5.690554797293710942e-01 8.912124974061903515e-01 8.753255982740365537e-01 8.806669250072897137e-01 2.619292509577743067e-01 9.405892287181687461e-01 1.858662651299862745e-01
0.000000000000000000e+00 -1.414999432278495806e+04 9.224740563774447288e-02 5.590461673102641305e-01 9.570532322709274231e-01 1.499746726646719042e-01 9.374236783975137266e-01 3.586990933134144299e-01 1.977116183276785844e-01 2.213266355414521547e-01
0.000000000000000000e+00 -1.398892445094198592e+04 4.936338987621752272e-01 5.945428723139334348e-01 9.431461954738773468e-01 3.719038716502688358e-01 1.027956157505844903e-01 1.662473623763671693e-02 3.623248806148430257e-01 2.164138223689946461e-01
0.000000000000000000e+00 -1.389814325790297698e+04 2.634215380572191290e-02 5.781133432241239989e-01 4.411332007165260638e-01 8.422946745360414544e-01 7.764469898281901594e-01 4.988364222773563617e-01 1.657105542536494447e-01 2.274162740705849561e-01
0.000000000000000000e+00 -1.369747910450208656e+04 2.228317509860102685e-01 7.628440022754672256e-01 6.313174836893631348e-01 3.653923583931274477e-01 1.918211396934017543e-01 2.659231965226115380e-01 8.716310765831487561e-01 2.475332956650433403e-01
0.000000000000000000e+00 -1.318548141116930128e+04 5.771996267334560393e-01 7.259746780309068726e-01 5.171009218188146184e-01 3.453549414893930525e-01 3.533172301724376574e-01 3.015171206735497433e-01 3.287067604055378123e-01 2.135231228603391429e-01
0.000000000000000000e+00 -1.299205860678212775e+04 3.307215163345971209e-01 1.589197836571587530e-01 2.261838322734117668e-01 1.245333038850011675e-01 7.112642728178291129e-01 8.140990454664045473e-01 3.545302837403996321e-02 1.889671187608200631e-01
0.000000000000000000e+00 -1.288771918121267299e+04 5.425019535907072976e-01 8.074621746763845920e-01 3.070181865461351078e-01 8.180649097762173749e-01 7.710861152614778558e-02 3.983739144880672489e-01 4.329282250674685306e-01 2.073784984097815087e-01
0.000000000000000000e+00 -1.247401016982624787e+04 4.736510836783645040e-01 3.823430371367881886e-01 4.302617995332433942e-01 4.476449372884983013e-01 3.418945305399613277e-01 6.754708847631274438e-02 9.722268708983843322e-01 2.238173305014247161e-01
0.000000000000000000e+00 -1.222676658600829069e+04 5.872637228175966451e-01 6.041329921905334022e-01 3.705482606659238343e-01 2.030634804933018067e-01 3.552442808719179501e-01 8.413359216072605617e-01 2.737293054295788508e-01 2.183603005260421615e-01
0.000000000000000000e+00 -1.212386235062883861e+04 5.159935398425513631e-01 4.655070114642018142e-01 8.678818601013453815e-01 7.609539243714728007e-01 6.298625946181235502e-02 4.149034638367857797e-01 4.411252403788668008e-02 2.221190025467846274e-01
0.000000000000000000e+00 -1.085705176777246561e+04 3.552896905192179933e-01 2.421511510151246327e-01 7.493372795220525351e-01 1.993572615235807977e-01 7.104544231516459751e-01 6.307993697411368172e-01 4.805656768856771954e-01 1.864112571885255809e-01
0.000000000000000000e+00 -1.061999579650125270e+04 3.964963786527827549e-01 2.101763181193566643e-01 8.217044415764807042e-01 7.526271578869375700e-01 1.930016237572329540e-02 2.384219502132607360e-01 7.951431962466258829e-01 2.339517638473992411e-01
0.000000000000000000e+00 -1.025471844386049088e+04 9.691092792170308279e-02 5.859120133034215749e-01 3.047351746873827594e-01 5.900442622041019991e-01 9.948764832798947522e-01 9.819508537210608345e-01 4.807790822877048287e-01 2.277092777167101234e-01
0.000000000000000000e+00 -1.011044423835735142e+04 1.832356123097210743e-01 8.694629617967730706e-02 8.105659865649541551e-01 2.327922032202609515e-01 4.190636246420730293e-01 6.912134696760996455e-02 6.568101608028725780e-01 1.988488036403883719e-01
0.000000000000000000e+00 -1.001706018024048353e+04 3.317095159215918132e-01 5.025276662782240944e-01 9.298255058617207469e-01 6.215425208849321148e-01 6.364637419243259764e-01 8.912402164135813099e-02 1.201325404312582057e-01 2.144425326447512159e-01
0.000000000000000000e+00 -9.946437551879278544e+03 4.713178894514037376e-01 3.983624235515650369e-01 7.872907972053388992e-01 1.169462055112309162e-01 9.496223487738244540e-01 6.131557619854126617e-01 6.173988314939937716e-02 1.968990075335951273e-01
0.000000000000000000e+00 -9.910450672573517295e+03 5.856928228977067441e-01 1.946520376940643615e-01 1.673487769788511992e-01 8.938679360004597729e-01 5.127188950934857825e-02 1.770287450309016020e-01 1.987902161624346409e-01 2.215424251794095856e-01
0.000000000000000000e+00 -9.871909222977090394e+03 4.343250497996008486e-01 3.658118694195404697e-01 8.935258654016714486e-01 1.263485336114433810e-01 1.128808829566899652e-01 7.917273350295627177e-01 4.044332296585082531e-01 2.121398409647986538e-01
0.000000000000000000e+00 -9.728809713125298003e+03 2.636421259994375932e-01 2.333117422622048576e-01 2.015183217465055243e-02 7.528776643262993229e-01 8.480396001204089096e-01 5.061917231212565982e-01 4.757856786155362228e-01 2.183523162753496782e-01
0.000000000000000000e+00 -9.544750758849686463e+03 4.516702683188631440e-01 7.818224092090656496e-01 5.849097224004968787e-01 8.283469788125781275e-01 3.292531562131695289e-01 2.469034795527923487e-01 3.760936983848259807e-01 1.883767525938834231e-01
0.000000000000000000e+00 -9.399059423022497867e+03 2.641096525202798473e-01 6.836199784068587304e-01 2.989310682151231635e-01 4.357017108524778859e-01 1.327122090802568266e-01 1.508408503320765037e-01 2.942469310721255171e-01 2.052444348858880607e-01
0.000000000000000000e+00 -9.390512619270133655e+03 6.624221986131306750e-02 8.402024897147488680e-01 3.318044241389218607e-01 6.911406080663310414e-01 4.724071186910803188e-01 7.454274714624939957e-01 7.363145126764067960e-01 2.629936707691448161e-01
0.000000000000000000e+00 -9.213039383889630699e+03 3.890809444127931727e-01 7.200123633101518372e-01 1.004411468985754174e-01 9.550617851664358060e-01 9.390531501650859481e-01 9.792627929887575133e-01 4.810669059618341015e-01 1.998455312798729233e-01
0.000000000000000000e+00 -9.131698917281486501e+03 4.706778562021015633e-01 9.115169752079642640e-01 5.543122358254903848e-02 6.957670195056703255e-01 7.726649343626909028e-01 5.858913910811111014e-01 1.445759314309820187e-01 1.731581749074256882e-01
0.000000000000000000e+00 -8.971799696928937919e+03 5.739474652802081245e-01 1.695084002931532829e-01 9.099756979224160602e-01 3.731522615704629953e-02 4.544590059191699893e-01 6.318568425104840180e-01 9.364066003060945720e-01 2.020702254212551896e-01
0.000000000000000000e+00 -8.822360271605781236e+03 4.215279705368291108e-02 4.219767200607384972e-01 4.518842310310630106e-01 7.211904699007847253e-01 5.600326517777001190e-01 9.742920938501339334e-01 4.217385709491759949e-01 1.586705994045168877e-01
0.000000000000000000e+00 -8.730143313406912057e+03 2.386990713962622301e-02 6.745510912191439168e-01 1.931999376437187887e-01 7.826468131416055574e-01 8.004664335011776322e-01 7.486444245737744474e-01 8.894511790387631400e-01 2.500372641378048044e-01
0.000000000000000000e+00 -8.611976278955404268e+03 3.995845896369532024e-01 9.954731528830836895e-01 1.998338217544904927e-01 5.033582459563201716e-01 5.913951086683936209e-01 9.426705993789340488e-01 8.115833404654272387e-01 1.719215178635989938e-01
