"Om_mean","Om_stdev","Om_median","Om_errlo","Om_errup","Ob_mean","Ob_stdev","Ob_median","Ob_errlo","Ob_errup","h_mean","h_stdev","h_median","h_errlo","h_errup","ns_mean","ns_stdev","ns_median","ns_errlo","ns_errup","s8_mean","s8_stdev","s8_median","s8_errlo","s8_errup","Mnu_mean","Mnu_stdev","Mnu_median","Mnu_errlo","Mnu_errup","w_mean","w_stdev","w_median","w_errlo","w_errup","scale_factor_mean","scale_factor_stdev","scale_factor_median","scale_factor_errlo","scale_factor_errup"
3.508075119354397975e-01,3.693232331618173658e-02,3.491164531082993627e-01,3.124741204179857790e-01,3.878577425984265359e-01,4.922091117732657617e-02,9.975815840586675642e-03,4.944532670134357127e-02,3.770173890498750013e-02,6.015411335658582548e-02,6.879706404937673270e-01,9.789749940057849986e-02,6.847613569355635033e-01,5.775499085974611368e-01,7.981127680229714860e-01,9.279645209042881593e-01,5.344877101174042716e-02,9.291951796420421239e-01,8.716872009292330192e-01,9.829141949900077613e-01,8.195507898802880664e-01,1.394212580461178137e-02,8.196111552679350432e-01,8.054871222701402989e-01,8.337681985482927605e-01,4.914397688762350835e-01,2.590440040636055596e-01,4.911777773649183554e-01,1.976928087563342151e-01,7.763499085449949710e-01,-9.642781219386837854e-01,1.345556994252860572e-01,-9.594591835099719468e-01,-1.112328994032857787e+00,-8.173383096594215580e-01,1.481813344924929865e+01,6.505938626513348144e-02,1.481687144800563161e+01,1.475378849651496616e+01,1.488553946174755716e+01
