logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -3.404787172336562071e+04 -3.405524979475757573e+04 1.334999999999999964e+00
-3.405524979475757573e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -3.389318088575154252e+04 -3.390055958214349084e+04 3.137499999999999734e-01
-3.390055958214349084e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -3.222964257392603758e+04 -3.223702189531799013e+04 1.868749999999999911e+00
-3.223702189531799013e+04 nan -1.874999999999999931e-03 1.600000000000000000e+03 -2.571683222069129260e+04 -2.572421216708324573e+04 2.187500000000000000e-01
-2.572421216708324573e+04 3.492963156194324711e+03 -2.500000000000000052e-03 1.600000000000000000e+03 -2.476466923355091421e+04 -2.477204980494286428e+04 1.882500000000000062e+00
-2.477204980494286428e+04 2.045870449261724843e+03 -3.125000000000000173e-03 1.600000000000000000e+03 -2.402178017780539085e+04 -2.402916137419734150e+04 1.455000000000000071e+00
-2.402916137419734150e+04 3.500206144966323336e+02 -3.750000000000000295e-03 1.600000000000000000e+03 -2.319007329103705706e+04 -2.319745511242900830e+04 2.974999999999999867e-01
-2.319745511242900830e+04 2.303356936143784708e+02 -4.375000000000000416e-03 1.600000000000000000e+03 -2.303289243600656118e+04 -2.304027488239851300e+04 1.932500000000000107e+00
-2.304027488239851300e+04 7.701467949601766350e+01 -5.000000000000000104e-03 1.600000000000000000e+03 -2.232453203945590212e+04 -2.233191511084785452e+04 4.849999999999999867e-01
-2.233191511084785452e+04 3.736274374089674097e+02 -5.624999999999999792e-03 1.600000000000000000e+03 -2.199479214666449479e+04 -2.200217584305644777e+04 1.766250000000000098e+00
-2.200217584305644777e+04 3.363722851294404563e+02 -6.249999999999999480e-03 1.600000000000000000e+03 -2.078839400452490372e+04 -2.079577832591685728e+04 1.192499999999999893e+00
