18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/0/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:25 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:26:55 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-59713.40, Lmax=-84.86
18:26:55 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-52364.13, remainder_fraction=100.0000%, Lmin=-52058.53, Lmax=-84.86
18:26:55 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-46475.42, remainder_fraction=100.0000%, Lmin=-46314.20, Lmax=-84.86
18:26:55 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-41088.89, remainder_fraction=100.0000%, Lmin=-39791.84, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-38416.35, remainder_fraction=100.0000%, Lmin=-37877.47, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=27, ncalls=1628, regioncalls=1120, ndraw=40, logz=-37343.89, remainder_fraction=100.0000%, Lmin=-37286.23, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=32, ncalls=1633, regioncalls=1320, ndraw=40, logz=-36088.19, remainder_fraction=100.0000%, Lmin=-35999.31, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=37, ncalls=1638, regioncalls=1520, ndraw=40, logz=-34970.56, remainder_fraction=100.0000%, Lmin=-34796.90, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=40, ncalls=1643, regioncalls=1720, ndraw=40, logz=-34251.34, remainder_fraction=100.0000%, Lmin=-33606.43, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=44, ncalls=1648, regioncalls=1920, ndraw=40, logz=-31295.49, remainder_fraction=100.0000%, Lmin=-31050.92, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=49, ncalls=1653, regioncalls=2120, ndraw=40, logz=-30797.78, remainder_fraction=100.0000%, Lmin=-30290.37, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=54, ncalls=1658, regioncalls=2320, ndraw=40, logz=-29809.67, remainder_fraction=100.0000%, Lmin=-29680.99, Lmax=-84.86
18:26:56 [ultranest] [DEBUG] iteration=59, ncalls=1663, regioncalls=2520, ndraw=40, logz=-28486.62, remainder_fraction=100.0000%, Lmin=-28426.40, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=64, ncalls=1668, regioncalls=2720, ndraw=40, logz=-27656.82, remainder_fraction=100.0000%, Lmin=-27430.69, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=69, ncalls=1674, regioncalls=2960, ndraw=40, logz=-27118.21, remainder_fraction=100.0000%, Lmin=-26882.59, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=74, ncalls=1679, regioncalls=3160, ndraw=40, logz=-26297.72, remainder_fraction=100.0000%, Lmin=-26071.58, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=79, ncalls=1684, regioncalls=3360, ndraw=40, logz=-25386.58, remainder_fraction=100.0000%, Lmin=-25184.27, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=84, ncalls=1689, regioncalls=3560, ndraw=40, logz=-24539.92, remainder_fraction=100.0000%, Lmin=-24440.96, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=89, ncalls=1694, regioncalls=3760, ndraw=40, logz=-24112.82, remainder_fraction=100.0000%, Lmin=-24081.07, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=94, ncalls=1699, regioncalls=3960, ndraw=40, logz=-23643.03, remainder_fraction=100.0000%, Lmin=-23411.93, Lmax=-84.86
18:26:57 [ultranest] [DEBUG] iteration=99, ncalls=1704, regioncalls=4160, ndraw=40, logz=-23123.85, remainder_fraction=100.0000%, Lmin=-23087.56, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=103, ncalls=1709, regioncalls=4360, ndraw=40, logz=-22607.57, remainder_fraction=100.0000%, Lmin=-22074.76, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=108, ncalls=1714, regioncalls=4560, ndraw=40, logz=-21439.38, remainder_fraction=100.0000%, Lmin=-21404.72, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=111, ncalls=1719, regioncalls=4760, ndraw=40, logz=-21153.53, remainder_fraction=100.0000%, Lmin=-21077.21, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=116, ncalls=1724, regioncalls=4960, ndraw=40, logz=-20742.50, remainder_fraction=100.0000%, Lmin=-20726.50, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=121, ncalls=1729, regioncalls=5160, ndraw=40, logz=-20361.54, remainder_fraction=100.0000%, Lmin=-20303.56, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=126, ncalls=1734, regioncalls=5360, ndraw=40, logz=-19971.96, remainder_fraction=100.0000%, Lmin=-19913.22, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=131, ncalls=1739, regioncalls=5560, ndraw=40, logz=-19340.25, remainder_fraction=100.0000%, Lmin=-19176.08, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=136, ncalls=1744, regioncalls=5760, ndraw=40, logz=-18732.72, remainder_fraction=100.0000%, Lmin=-18692.92, Lmax=-84.86
18:26:58 [ultranest] [DEBUG] iteration=140, ncalls=1749, regioncalls=5960, ndraw=40, logz=-18273.02, remainder_fraction=100.0000%, Lmin=-18249.40, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=145, ncalls=1756, regioncalls=6240, ndraw=40, logz=-18132.98, remainder_fraction=100.0000%, Lmin=-18074.79, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=150, ncalls=1762, regioncalls=6480, ndraw=40, logz=-17694.71, remainder_fraction=100.0000%, Lmin=-17601.87, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=156, ncalls=1768, regioncalls=6720, ndraw=40, logz=-17263.82, remainder_fraction=100.0000%, Lmin=-17238.99, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=160, ncalls=1773, regioncalls=6920, ndraw=40, logz=-17055.68, remainder_fraction=100.0000%, Lmin=-16991.71, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=166, ncalls=1780, regioncalls=7200, ndraw=40, logz=-16358.12, remainder_fraction=100.0000%, Lmin=-16262.02, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=172, ncalls=1786, regioncalls=7440, ndraw=40, logz=-15845.82, remainder_fraction=100.0000%, Lmin=-15833.99, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=177, ncalls=1791, regioncalls=7640, ndraw=40, logz=-15642.33, remainder_fraction=100.0000%, Lmin=-15590.61, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=182, ncalls=1796, regioncalls=7840, ndraw=40, logz=-15296.44, remainder_fraction=100.0000%, Lmin=-15203.83, Lmax=-84.86
18:26:59 [ultranest] [DEBUG] iteration=187, ncalls=1802, regioncalls=8080, ndraw=40, logz=-14831.65, remainder_fraction=100.0000%, Lmin=-14731.69, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=191, ncalls=1807, regioncalls=8280, ndraw=40, logz=-14433.78, remainder_fraction=100.0000%, Lmin=-14292.24, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=195, ncalls=1813, regioncalls=8520, ndraw=40, logz=-14063.39, remainder_fraction=100.0000%, Lmin=-13997.06, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=199, ncalls=1818, regioncalls=8720, ndraw=40, logz=-13559.27, remainder_fraction=100.0000%, Lmin=-13472.36, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=203, ncalls=1823, regioncalls=8920, ndraw=40, logz=-13414.36, remainder_fraction=100.0000%, Lmin=-13324.21, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=207, ncalls=1828, regioncalls=9120, ndraw=40, logz=-13174.90, remainder_fraction=100.0000%, Lmin=-13134.92, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=212, ncalls=1833, regioncalls=9320, ndraw=40, logz=-12966.99, remainder_fraction=100.0000%, Lmin=-12852.83, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=217, ncalls=1838, regioncalls=9520, ndraw=40, logz=-12706.17, remainder_fraction=100.0000%, Lmin=-12653.06, Lmax=-84.86
18:27:00 [ultranest] [DEBUG] iteration=221, ncalls=1843, regioncalls=9720, ndraw=40, logz=-12527.44, remainder_fraction=100.0000%, Lmin=-12509.90, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=225, ncalls=1848, regioncalls=9920, ndraw=40, logz=-12365.35, remainder_fraction=100.0000%, Lmin=-12323.83, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=230, ncalls=1853, regioncalls=10120, ndraw=40, logz=-12123.33, remainder_fraction=100.0000%, Lmin=-12099.39, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=234, ncalls=1858, regioncalls=10320, ndraw=40, logz=-12005.28, remainder_fraction=100.0000%, Lmin=-11990.61, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=238, ncalls=1863, regioncalls=10520, ndraw=40, logz=-11874.79, remainder_fraction=100.0000%, Lmin=-11836.80, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=241, ncalls=1868, regioncalls=10720, ndraw=40, logz=-11782.16, remainder_fraction=100.0000%, Lmin=-11728.81, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=244, ncalls=1873, regioncalls=10920, ndraw=40, logz=-11708.82, remainder_fraction=100.0000%, Lmin=-11576.00, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=248, ncalls=1878, regioncalls=11120, ndraw=40, logz=-11472.21, remainder_fraction=100.0000%, Lmin=-11399.68, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=253, ncalls=1883, regioncalls=11320, ndraw=40, logz=-11137.80, remainder_fraction=100.0000%, Lmin=-11119.24, Lmax=-84.86
18:27:01 [ultranest] [DEBUG] iteration=257, ncalls=1888, regioncalls=11520, ndraw=40, logz=-10779.49, remainder_fraction=100.0000%, Lmin=-10677.81, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=262, ncalls=1893, regioncalls=11720, ndraw=40, logz=-10432.19, remainder_fraction=100.0000%, Lmin=-10417.19, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=266, ncalls=1898, regioncalls=11920, ndraw=40, logz=-10180.34, remainder_fraction=100.0000%, Lmin=-10100.70, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=271, ncalls=1903, regioncalls=12120, ndraw=40, logz=-9860.08, remainder_fraction=100.0000%, Lmin=-9803.11, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=274, ncalls=1908, regioncalls=12320, ndraw=40, logz=-9607.06, remainder_fraction=100.0000%, Lmin=-9593.93, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=278, ncalls=1914, regioncalls=12560, ndraw=40, logz=-9529.80, remainder_fraction=100.0000%, Lmin=-9484.79, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=283, ncalls=1919, regioncalls=12760, ndraw=40, logz=-9435.77, remainder_fraction=100.0000%, Lmin=-9406.94, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=286, ncalls=1924, regioncalls=12960, ndraw=40, logz=-9393.67, remainder_fraction=100.0000%, Lmin=-9376.90, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=291, ncalls=1930, regioncalls=13200, ndraw=40, logz=-9115.17, remainder_fraction=100.0000%, Lmin=-9091.61, Lmax=-84.86
18:27:02 [ultranest] [DEBUG] iteration=296, ncalls=1935, regioncalls=13400, ndraw=40, logz=-8833.98, remainder_fraction=100.0000%, Lmin=-8795.89, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=301, ncalls=1940, regioncalls=13600, ndraw=40, logz=-8628.59, remainder_fraction=100.0000%, Lmin=-8465.27, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=305, ncalls=1945, regioncalls=13800, ndraw=40, logz=-8373.17, remainder_fraction=100.0000%, Lmin=-8356.53, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=309, ncalls=1950, regioncalls=14000, ndraw=40, logz=-8291.16, remainder_fraction=100.0000%, Lmin=-8268.00, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=313, ncalls=1955, regioncalls=14200, ndraw=40, logz=-8186.83, remainder_fraction=100.0000%, Lmin=-8155.57, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=317, ncalls=1960, regioncalls=14400, ndraw=40, logz=-7976.54, remainder_fraction=100.0000%, Lmin=-7946.30, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=320, ncalls=1964, regioncalls=14560, ndraw=40, logz=-7939.30, remainder_fraction=100.0000%, Lmin=-7909.20, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=325, ncalls=1969, regioncalls=14760, ndraw=40, logz=-7788.13, remainder_fraction=100.0000%, Lmin=-7768.52, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=328, ncalls=1974, regioncalls=14960, ndraw=40, logz=-7760.31, remainder_fraction=100.0000%, Lmin=-7667.50, Lmax=-84.86
18:27:03 [ultranest] [DEBUG] iteration=331, ncalls=1979, regioncalls=15160, ndraw=40, logz=-7637.76, remainder_fraction=100.0000%, Lmin=-7584.38, Lmax=-84.86
18:27:04 [ultranest] [DEBUG] iteration=335, ncalls=1985, regioncalls=15400, ndraw=40, logz=-7497.12, remainder_fraction=100.0000%, Lmin=-7471.23, Lmax=-84.86
18:27:04 [ultranest] [DEBUG] iteration=340, ncalls=1990, regioncalls=15600, ndraw=40, logz=-7402.89, remainder_fraction=100.0000%, Lmin=-7368.31, Lmax=-84.86
18:27:04 [ultranest] [DEBUG] iteration=345, ncalls=1995, regioncalls=15800, ndraw=40, logz=-7263.36, remainder_fraction=100.0000%, Lmin=-7248.05, Lmax=-84.86
18:27:04 [ultranest] [DEBUG] iteration=349, ncalls=2000, regioncalls=16000, ndraw=40, logz=-7162.08, remainder_fraction=100.0000%, Lmin=-7079.05, Lmax=-84.86
18:27:04 [ultranest] [DEBUG] iteration=354, ncalls=2005, regioncalls=16200, ndraw=40, logz=-7038.79, remainder_fraction=100.0000%, Lmin=-7029.45, Lmax=-84.86
18:27:04 [ultranest] [DEBUG] iteration=358, ncalls=2010, regioncalls=16400, ndraw=40, logz=-7011.18, remainder_fraction=100.0000%, Lmin=-6995.24, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=363, ncalls=2015, regioncalls=16600, ndraw=40, logz=-6957.59, remainder_fraction=100.0000%, Lmin=-6916.13, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=368, ncalls=2020, regioncalls=16800, ndraw=40, logz=-6776.46, remainder_fraction=100.0000%, Lmin=-6764.32, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=373, ncalls=2025, regioncalls=17000, ndraw=40, logz=-6680.66, remainder_fraction=100.0000%, Lmin=-6670.56, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=377, ncalls=2030, regioncalls=17200, ndraw=40, logz=-6605.77, remainder_fraction=100.0000%, Lmin=-6596.14, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=381, ncalls=2036, regioncalls=17440, ndraw=40, logz=-6581.48, remainder_fraction=100.0000%, Lmin=-6547.82, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=385, ncalls=2041, regioncalls=17640, ndraw=40, logz=-6502.82, remainder_fraction=100.0000%, Lmin=-6462.87, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=390, ncalls=2046, regioncalls=17840, ndraw=40, logz=-6412.03, remainder_fraction=100.0000%, Lmin=-6402.50, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=394, ncalls=2051, regioncalls=18040, ndraw=40, logz=-6356.75, remainder_fraction=100.0000%, Lmin=-6332.37, Lmax=-84.86
18:27:05 [ultranest] [DEBUG] iteration=399, ncalls=2056, regioncalls=18240, ndraw=40, logz=-6237.21, remainder_fraction=100.0000%, Lmin=-6193.92, Lmax=-84.86
18:27:06 [ultranest] [DEBUG] iteration=402, ncalls=2061, regioncalls=18440, ndraw=40, logz=-6164.84, remainder_fraction=100.0000%, Lmin=-6157.17, Lmax=-84.86
18:27:06 [ultranest] [DEBUG] iteration=405, ncalls=2066, regioncalls=18640, ndraw=40, logz=-6152.55, remainder_fraction=100.0000%, Lmin=-6117.86, Lmax=-84.86
18:27:06 [ultranest] [DEBUG] iteration=410, ncalls=2071, regioncalls=18840, ndraw=40, logz=-6096.86, remainder_fraction=100.0000%, Lmin=-6080.20, Lmax=-84.86
18:27:06 [ultranest] [DEBUG] iteration=415, ncalls=2076, regioncalls=19040, ndraw=40, logz=-5977.89, remainder_fraction=100.0000%, Lmin=-5947.66, Lmax=-84.86
18:27:06 [ultranest] [DEBUG] iteration=418, ncalls=2081, regioncalls=19240, ndraw=40, logz=-5910.90, remainder_fraction=100.0000%, Lmin=-5894.43, Lmax=-84.86
18:27:06 [ultranest] [DEBUG] iteration=422, ncalls=2088, regioncalls=19520, ndraw=40, logz=-5849.14, remainder_fraction=100.0000%, Lmin=-5836.71, Lmax=-84.86
