logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -5.254077471587145556e+04 -5.254815278726341057e+04 5.200000000000000178e-01
-5.254815278726341057e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -4.597198169657148537e+04 -4.597936039296343370e+04 1.965000000000000080e+00
-4.597936039296343370e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -4.175934434123603569e+04 -4.176672366262798460e+04 2.375000000000000028e-02
-4.176672366262798460e+04 1.823563877847252797e+03 -1.874999999999999931e-03 1.600000000000000000e+03 -3.697461214623299020e+04 -3.698199209262493969e+04 1.780000000000000027e+00
-3.698199209262493969e+04 2.858022378851753729e+03 -2.500000000000000052e-03 1.600000000000000000e+03 -3.247851120987843751e+04 -3.248589178127038758e+04 1.851250000000000062e+00
-3.248589178127038758e+04 4.067795288719452401e+03 -3.125000000000000173e-03 1.600000000000000000e+03 -3.156491651894357710e+04 -3.157229771533552776e+04 1.177499999999999991e+00
-3.157229771533552776e+04 3.044806014194024556e+03 -3.750000000000000295e-03 1.600000000000000000e+03 -3.146585447075769844e+04 -3.147323629214964967e+04 1.812500000000000000e+00
-3.147323629214964967e+04 1.511003482029958150e+03 -4.375000000000000416e-03 1.600000000000000000e+03 -2.928036140700662145e+04 -2.928774385339857326e+04 1.298750000000000071e+00
-2.928774385339857326e+04 1.220907929963311290e+03 -5.000000000000000104e-03 1.600000000000000000e+03 -2.774916296039903318e+04 -2.775654603179098558e+04 2.962500000000000133e-01
-2.775654603179098558e+04 1.832342234654421418e+03 -5.624999999999999792e-03 1.600000000000000000e+03 -2.653581816829740274e+04 -2.654320186468935572e+04 1.800000000000000044e+00
-2.654320186468935572e+04 5.253502840932363824e+02 -6.249999999999999480e-03 1.600000000000000000e+03 -2.603882655317495301e+04 -2.604621087456690657e+04 4.299999999999999933e-01
-2.604621087456690657e+04 5.715186750519620773e+02 -6.874999999999999167e-03 1.600000000000000000e+03 -2.466414495517501200e+04 -2.467152990156696251e+04 1.262499999999999956e+00
-2.467152990156696251e+04 1.061634785401098043e+03 -7.499999999999998855e-03 1.600000000000000000e+03 -2.391105813459770070e+04 -2.391844370598965179e+04 4.924999999999999933e-01
-2.391844370598965179e+04 1.244385825301186742e+03 -8.124999999999998543e-03 1.600000000000000000e+03 -2.280383939326068503e+04 -2.281122558965263670e+04 8.037499999999999645e-01
