10:20:17 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/7/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
10:20:17 [ultranest] [INFO] Sampling 1600 live points from prior ...
10:20:37 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
10:20:37 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
10:20:37 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
10:20:37 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-63124.25, Lmax=-74.33
10:20:37 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-38131.50, remainder_fraction=100.0000%, Lmin=-37343.08, Lmax=-74.33
10:20:37 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-24364.66, remainder_fraction=100.0000%, Lmin=-24160.16, Lmax=-74.33
10:20:37 [ultranest] [DEBUG] iteration=27, ncalls=1628, regioncalls=1120, ndraw=40, logz=-20127.06, remainder_fraction=100.0000%, Lmin=-19251.31, Lmax=-74.33
10:20:37 [ultranest] [DEBUG] iteration=36, ncalls=1637, regioncalls=1480, ndraw=40, logz=-11213.12, remainder_fraction=100.0000%, Lmin=-10953.50, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=43, ncalls=1644, regioncalls=1760, ndraw=40, logz=-9667.03, remainder_fraction=100.0000%, Lmin=-9166.97, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=50, ncalls=1651, regioncalls=2040, ndraw=40, logz=-7862.84, remainder_fraction=100.0000%, Lmin=-7744.63, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=57, ncalls=1658, regioncalls=2320, ndraw=40, logz=-6838.12, remainder_fraction=100.0000%, Lmin=-6767.14, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=65, ncalls=1666, regioncalls=2640, ndraw=40, logz=-6154.64, remainder_fraction=100.0000%, Lmin=-5984.01, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=73, ncalls=1675, regioncalls=3000, ndraw=40, logz=-5087.56, remainder_fraction=100.0000%, Lmin=-5007.37, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=80, ncalls=1682, regioncalls=3280, ndraw=40, logz=-4721.48, remainder_fraction=100.0000%, Lmin=-4712.50, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=87, ncalls=1689, regioncalls=3560, ndraw=40, logz=-4258.83, remainder_fraction=100.0000%, Lmin=-4243.54, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=95, ncalls=1698, regioncalls=3920, ndraw=40, logz=-4028.05, remainder_fraction=100.0000%, Lmin=-3939.88, Lmax=-74.33
10:20:38 [ultranest] [DEBUG] iteration=103, ncalls=1706, regioncalls=4240, ndraw=40, logz=-3696.78, remainder_fraction=100.0000%, Lmin=-3626.91, Lmax=-74.33
