"Om_mean","Om_stdev","Om_median","Om_errlo","Om_errup","Ob_mean","Ob_stdev","Ob_median","Ob_errlo","Ob_errup","h_mean","h_stdev","h_median","h_errlo","h_errup","ns_mean","ns_stdev","ns_median","ns_errlo","ns_errup","s8_mean","s8_stdev","s8_median","s8_errlo","s8_errup","Mnu_mean","Mnu_stdev","Mnu_median","Mnu_errlo","Mnu_errup","w_mean","w_stdev","w_median","w_errlo","w_errup","scale_factor_mean","scale_factor_stdev","scale_factor_median","scale_factor_errlo","scale_factor_errup"
3.456230907447554457e-01,4.734590960117635028e-02,3.435999720888998632e-01,2.987924678330921013e-01,3.950293847227358546e-01,4.872719503838866123e-02,1.021080719468935895e-02,4.835185679692578786e-02,3.725388665369495922e-02,6.077389494349139110e-02,6.787508840689837619e-01,1.009744754591425653e-01,6.775321662735022121e-01,5.678259999242767364e-01,7.953545031433222334e-01,9.509854959826605780e-01,9.032466241436842846e-02,9.436584922476130011e-01,8.514784307658267437e-01,1.045743230743954033e+00,8.107347845061890768e-01,4.238064280452575466e-02,8.114497734172844146e-01,7.665423304533304227e-01,8.527989744811665940e-01,4.901993010527692651e-01,2.640027478015453122e-01,4.829444896689576994e-01,1.937580569683260978e-01,7.917165951332392204e-01,-9.799780956580048663e-01,1.596121573009199046e-01,-9.642611848058281199e-01,-1.167101061873271339e+00,-8.057473529795682321e-01,1.484720332442599933e+01,2.195203725858067278e-01,1.483001845233846439e+01,1.464354667494431617e+01,1.507276428155215520e+01
