logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -3.419734561208510422e+04 -3.420472368347705924e+04 1.857499999999999929e+00
-3.420472368347705924e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -3.101983684655637262e+04 -3.102721554294832458e+04 1.083749999999999991e+00
-3.102721554294832458e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -2.908159554483723332e+04 -2.908897486622918586e+04 1.612500000000000044e-01
-2.908897486622918586e+04 nan -1.874999999999999931e-03 1.600000000000000000e+03 -2.657749834120529704e+04 -2.658487828759725016e+04 1.575000000000000011e-01
-2.658487828759725016e+04 2.351871859924807723e+03 -2.500000000000000052e-03 1.600000000000000000e+03 -2.582326093338358260e+04 -2.583064150477553267e+04 1.540000000000000036e+00
-2.583064150477553267e+04 2.498487591717217128e+03 -3.125000000000000173e-03 1.600000000000000000e+03 -2.579477652300870250e+04 -2.580215771940065315e+04 4.562499999999999889e-01
-2.580215771940065315e+04 2.319735073199047292e+03 -3.750000000000000295e-03 1.600000000000000000e+03 -2.570877644720966418e+04 -2.571615826860161542e+04 1.897499999999999964e+00
-2.571615826860161542e+04 4.220124262379052738e+01 -4.375000000000000416e-03 1.600000000000000000e+03 -2.569531587297126316e+04 -2.570269831936321498e+04 1.939999999999999947e+00
-2.570269831793623598e+04 4.240173725056060761e+01 -5.000000000000000104e-03 1.600000000000000000e+03 -2.283191958381895529e+04 -2.283930265521090769e+04 1.370000000000000107e+00
-2.283930265521090769e+04 1.429542652982424443e+03 -5.624999999999999792e-03 1.600000000000000000e+03 -2.238813611394924010e+04 -2.239551981034119308e+04 8.175000000000000044e-01
-2.239551981034119308e+04 1.398605711991730232e+03 -6.249999999999999480e-03 1.600000000000000000e+03 -2.118859153264599081e+04 -2.119597585403794437e+04 1.132500000000000062e+00
-2.119597585403794437e+04 5.377845726371436967e+02 -6.874999999999999167e-03 1.600000000000000000e+03 -2.050363716790402759e+04 -2.051102211429597810e+04 4.249999999999999889e-01
-2.051102211429597810e+04 5.518360336596473417e+02 -7.499999999999998855e-03 1.600000000000000000e+03 -2.032049150897548679e+04 -2.032787708036743788e+04 1.443750000000000089e+00
-2.032787708036743788e+04 5.959584204958201781e+02 -8.124999999999998543e-03 1.600000000000000000e+03 -1.984501699109001129e+04 -1.985240318748196296e+04 1.945000000000000062e+00
-1.985240318748196296e+04 3.922345921676341050e+02 -8.749999999999999098e-03 1.600000000000000000e+03 -1.970685294175802846e+04 -1.971423976314998072e+04 1.293749999999999956e+00
-1.971423976314998072e+04 4.376289068386131476e+02 -9.374999999999999653e-03 1.600000000000000000e+03 -1.963705657090048408e+04 -1.964444401729243691e+04 1.060000000000000053e+00
-1.964444401729243691e+04 4.509924745705484384e+02 -1.000000000000000021e-02 1.600000000000000000e+03 -1.961913367186250616e+04 -1.962652174325445958e+04 6.400000000000000133e-01
-1.962652174323799773e+04 1.922524790577315912e+02 -1.062500000000000076e-02 1.600000000000000000e+03 -1.910016311388490067e+04 -1.910755181027685103e+04 4.287500000000000200e-01
-1.910755181027685103e+04 2.498503518440365383e+02 -1.125000000000000132e-02 1.600000000000000000e+03 -1.906851020807742680e+04 -1.907589952946937774e+04 4.162500000000000089e-01
-1.907589952946937774e+04 2.378064200133806310e+02 -1.187500000000000187e-02 1.600000000000000000e+03 -1.885973873392285168e+04 -1.886712868031480320e+04 3.012500000000000178e-01
-1.886712868031480320e+04 2.813876403619624966e+02 -1.250000000000000243e-02 1.600000000000000000e+03 -1.881166309432450726e+04 -1.881905366571645936e+04 7.175000000000000266e-01
-1.881905366571645936e+04 2.273718782406413936e+02 -1.312500000000000298e-02 1.600000000000000000e+03 -1.880829211797930475e+04 -1.881568331437125744e+04 1.736250000000000071e+00
-1.881564951451981688e+04 2.280975553929227999e+02 -1.375000000000000354e-02 1.600000000000000000e+03 -1.845805341844558643e+04 -1.846544523983753970e+04 5.975000000000000311e-01
-1.846544523983753970e+04 3.184133829500809156e+02 -1.437500000000000409e-02 1.600000000000000000e+03 -1.834565649632291388e+04 -1.835304894271486410e+04 1.652500000000000080e+00
-1.835304894271486410e+04 1.819827699099569713e+02 -1.500000000000000465e-02 1.600000000000000000e+03 -1.770733000359408834e+04 -1.771472307498603914e+04 1.104999999999999982e+00
-1.771472307498603914e+04 1.764865804024060196e+02 -1.562500000000000347e-02 1.600000000000000000e+03 -1.769384295681964795e+04 -1.770123665321159933e+04 3.137499999999999734e-01
-1.770123665182189870e+04 6.461648519757257958e+00 -1.625000000000000402e-02 1.600000000000000000e+03 -1.767580929968526470e+04 -1.768320362107721667e+04 3.887499999999999845e-01
-1.768320362106248285e+04 1.290032733538476251e+01 -1.687500000000000458e-02 1.600000000000000000e+03 -1.767531087223510985e+04 -1.768270581862706240e+04 1.922500000000000098e+00
-1.768223091140532779e+04 8.764762819971826602e+00 -1.750000000000000513e-02 1.600000000000000000e+03 -1.756976438416957899e+04 -1.757715995556153212e+04 7.600000000000000089e-01
-1.757715995556153212e+04 5.563993136118301663e+01 -1.812500000000000569e-02 1.600000000000000000e+03 -1.756772692112790173e+04 -1.757512311751985180e+04 3.037500000000000200e-01
-1.757500051013394113e+04 4.579041613655391529e+01 -1.875000000000000625e-02 1.600000000000000000e+03 -1.751875462901628271e+04 -1.752615145040823336e+04 1.642500000000000071e+00
-1.752615145040823336e+04 4.448033261763734458e+01 -1.937500000000000680e-02 1.600000000000000000e+03 -1.743337242384237106e+04 -1.744076987023432230e+04 3.212499999999999800e-01
-1.744076987023432230e+04 7.383965568413694314e+01 -2.000000000000000736e-02 1.600000000000000000e+03 -1.739662543235385601e+04 -1.740402350374580783e+04 3.099999999999999978e-01
-1.740402350374580783e+04 4.781729247943074057e+01 -2.062500000000000791e-02 1.600000000000000000e+03 -1.731013391290067011e+04 -1.731753260929262251e+04 1.117499999999999938e+00
-1.731753260929262251e+04 7.533874524958184793e+01 -2.125000000000000847e-02 1.600000000000000000e+03 -1.693264112138812197e+04 -1.694004044278007495e+04 1.235000000000000098e+00
-1.694004044278007495e+04 2.106533401131283370e+02 -2.187500000000000902e-02 1.600000000000000000e+03 -1.688161451375104662e+04 -1.688901446014300018e+04 1.521249999999999991e+00
-1.688901446014300018e+04 2.284269477729140192e+02 -2.250000000000000958e-02 1.600000000000000000e+03 -1.676131277152798430e+04 -1.676871334291993480e+04 1.810000000000000053e+00
-1.676871334291993480e+04 4.501274636202047930e+01 -2.312500000000001013e-02 1.600000000000000000e+03 -1.607493456031316600e+04 -1.608233575670511709e+04 7.099999999999999645e-01
-1.608233575670511709e+04 3.549346066474922168e+02 -2.375000000000001069e-02 1.600000000000000000e+03 -1.606966199102420796e+04 -1.607706381241615964e+04 1.012500000000000067e-01
-1.607705869192863611e+04 1.911139179797494307e+02 -2.437500000000001124e-02 1.600000000000000000e+03 -1.602259134347513282e+04 -1.602999378986708507e+04 1.601250000000000062e+00
-1.602999378986708507e+04 2.341432915818376870e+01 -2.500000000000001180e-02 1.600000000000000000e+03 -1.563680151931095679e+04 -1.564420459070290781e+04 3.637500000000000178e-01
-1.564420459070290781e+04 1.524351222648345185e+02 -2.562500000000001235e-02 1.600000000000000000e+03 -1.526219618550410814e+04 -1.526959988189605974e+04 5.000000000000000104e-03
-1.526959988189605974e+04 2.423916859594096422e+02 -2.625000000000001291e-02 1.600000000000000000e+03 -1.523979123785516276e+04 -1.524719555924711494e+04 1.936250000000000027e+00
-1.524719555924692941e+04 1.091519510008020575e+02 -2.687500000000001346e-02 1.600000000000000000e+03 -1.502100415376257479e+04 -1.502840910015452755e+04 9.274999999999999911e-01
-1.502840910015452755e+04 1.081654526940135526e+02 -2.750000000000001402e-02 1.600000000000000000e+03 -1.473618708598647390e+04 -1.474359265737842543e+04 2.862500000000000044e-01
-1.474359265737842543e+04 1.692820961920145919e+02 -2.812500000000001457e-02 1.600000000000000000e+03 -1.472163360091941104e+04 -1.472903979731136315e+04 1.201249999999999929e+00
-1.472903979683298348e+04 1.581922599657800674e+02 -2.875000000000001513e-02 1.600000000000000000e+03 -1.456514777068830153e+04 -1.457255459208025422e+04 1.833749999999999991e+00
-1.457255459208025422e+04 7.009444043406924152e+01 -2.937500000000001568e-02 1.600000000000000000e+03 -1.453294075618359966e+04 -1.454034820257555111e+04 1.136249999999999982e+00
-1.454034820257555111e+04 1.409312471185771187e+01 -3.000000000000001624e-02 1.600000000000000000e+03 -1.443070152505802616e+04 -1.443810959644997820e+04 1.412500000000000089e+00
-1.443810959644997820e+04 5.419994190193278882e+01 -3.062500000000001679e-02 1.600000000000000000e+03 -1.441435176128706371e+04 -1.442176045767901633e+04 1.597499999999999920e+00
-1.442176045759964654e+04 4.180255480645917032e+01 -3.125000000000001388e-02 1.600000000000000000e+03 -1.429408348813247358e+04 -1.430149280952442496e+04 1.542499999999999982e+00
-1.430149280952442496e+04 5.839140374762110497e+01 -3.187500000000001443e-02 1.600000000000000000e+03 -1.428620838657873901e+04 -1.429361833297069097e+04 6.087500000000000133e-01
-1.429361795271501069e+04 3.486133003067385516e+01 -3.250000000000001499e-02 1.600000000000000000e+03 -1.426199508098105616e+04 -1.426940565237300871e+04 1.439999999999999947e+00
-1.426940565237297778e+04 9.326745172575542142e+00 -3.312500000000001554e-02 1.600000000000000000e+03 -1.424941064468182412e+04 -1.425682184107377543e+04 6.400000000000000133e-01
-1.425682183764673391e+04 1.367098937543349990e+01 -3.375000000000001610e-02 1.600000000000000000e+03 -1.422074834986295537e+04 -1.422816017125490725e+04 1.777500000000000080e+00
-1.422816017125490725e+04 2.114942354251931178e+01 -3.437500000000001665e-02 1.600000000000000000e+03 -1.410459056128556040e+04 -1.411200300767751287e+04 1.722499999999999920e+00
-1.411200300767751287e+04 5.816211666150981330e+01 -3.500000000000001721e-02 1.600000000000000000e+03 -1.406127776333626207e+04 -1.406869083472821330e+04 1.405000000000000027e+00
-1.406869083472821330e+04 4.465405715349769622e+01 -3.562500000000001776e-02 1.600000000000000000e+03 -1.395102947724714613e+04 -1.395844317363909795e+04 7.175000000000000266e-01
-1.395844317363909795e+04 7.990215787422194182e+01 -3.625000000000001832e-02 1.600000000000000000e+03 -1.382594100292423900e+04 -1.383335532431619140e+04 1.631250000000000089e+00
