11:56:53 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/170/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
11:56:55 [ultranest] [INFO] Sampling 1600 live points from prior ...
11:57:25 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
11:57:25 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
11:57:25 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
11:57:25 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-65003.32, Lmax=-45.63
11:57:25 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-47686.65, remainder_fraction=100.0000%, Lmin=-47250.11, Lmax=-45.63
11:57:25 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-42832.57, remainder_fraction=100.0000%, Lmin=-40072.73, Lmax=-45.63
11:57:25 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-36864.15, remainder_fraction=100.0000%, Lmin=-36812.45, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=23, ncalls=1624, regioncalls=960, ndraw=40, logz=-35678.91, remainder_fraction=100.0000%, Lmin=-33810.58, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=28, ncalls=1630, regioncalls=1200, ndraw=40, logz=-31922.79, remainder_fraction=100.0000%, Lmin=-31780.52, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=33, ncalls=1636, regioncalls=1440, ndraw=40, logz=-30411.60, remainder_fraction=100.0000%, Lmin=-29984.99, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=39, ncalls=1642, regioncalls=1680, ndraw=40, logz=-27821.55, remainder_fraction=100.0000%, Lmin=-27764.30, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=45, ncalls=1648, regioncalls=1920, ndraw=40, logz=-26602.50, remainder_fraction=100.0000%, Lmin=-26469.12, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=51, ncalls=1654, regioncalls=2160, ndraw=40, logz=-25628.03, remainder_fraction=100.0000%, Lmin=-25475.66, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=57, ncalls=1660, regioncalls=2400, ndraw=40, logz=-24758.01, remainder_fraction=100.0000%, Lmin=-24688.34, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=63, ncalls=1666, regioncalls=2640, ndraw=40, logz=-24343.52, remainder_fraction=100.0000%, Lmin=-24238.00, Lmax=-45.63
11:57:26 [ultranest] [DEBUG] iteration=68, ncalls=1672, regioncalls=2880, ndraw=40, logz=-23492.40, remainder_fraction=100.0000%, Lmin=-23293.97, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=73, ncalls=1677, regioncalls=3080, ndraw=40, logz=-21964.96, remainder_fraction=100.0000%, Lmin=-21952.45, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=78, ncalls=1682, regioncalls=3280, ndraw=40, logz=-21567.31, remainder_fraction=100.0000%, Lmin=-21549.90, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=82, ncalls=1687, regioncalls=3480, ndraw=40, logz=-21399.26, remainder_fraction=100.0000%, Lmin=-21336.96, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=87, ncalls=1693, regioncalls=3720, ndraw=40, logz=-20749.30, remainder_fraction=100.0000%, Lmin=-20713.59, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=93, ncalls=1699, regioncalls=3960, ndraw=40, logz=-20502.61, remainder_fraction=100.0000%, Lmin=-20373.82, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=99, ncalls=1705, regioncalls=4200, ndraw=40, logz=-19365.40, remainder_fraction=100.0000%, Lmin=-19203.50, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=105, ncalls=1711, regioncalls=4440, ndraw=40, logz=-18543.98, remainder_fraction=100.0000%, Lmin=-18526.39, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=111, ncalls=1717, regioncalls=4680, ndraw=40, logz=-18241.33, remainder_fraction=100.0000%, Lmin=-18170.95, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=117, ncalls=1723, regioncalls=4920, ndraw=40, logz=-17940.05, remainder_fraction=100.0000%, Lmin=-17852.63, Lmax=-45.63
11:57:27 [ultranest] [DEBUG] iteration=123, ncalls=1729, regioncalls=5160, ndraw=40, logz=-16962.28, remainder_fraction=100.0000%, Lmin=-16925.70, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=127, ncalls=1734, regioncalls=5360, ndraw=40, logz=-16272.09, remainder_fraction=100.0000%, Lmin=-16200.24, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=131, ncalls=1739, regioncalls=5560, ndraw=40, logz=-15936.36, remainder_fraction=100.0000%, Lmin=-15910.85, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=135, ncalls=1744, regioncalls=5760, ndraw=40, logz=-15829.82, remainder_fraction=100.0000%, Lmin=-15728.39, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=141, ncalls=1750, regioncalls=6000, ndraw=40, logz=-15557.08, remainder_fraction=100.0000%, Lmin=-15500.56, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=147, ncalls=1756, regioncalls=6240, ndraw=40, logz=-15093.11, remainder_fraction=100.0000%, Lmin=-15037.61, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=153, ncalls=1762, regioncalls=6480, ndraw=40, logz=-14840.58, remainder_fraction=100.0000%, Lmin=-14608.47, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=159, ncalls=1768, regioncalls=6720, ndraw=40, logz=-14353.03, remainder_fraction=100.0000%, Lmin=-14036.53, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=160, ncalls=1769, regioncalls=6760, ndraw=40, logz=-14044.01, remainder_fraction=100.0000%, Lmin=-14003.39, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=166, ncalls=1775, regioncalls=7000, ndraw=40, logz=-13689.78, remainder_fraction=100.0000%, Lmin=-13636.73, Lmax=-45.63
11:57:28 [ultranest] [DEBUG] iteration=172, ncalls=1781, regioncalls=7240, ndraw=40, logz=-13242.36, remainder_fraction=100.0000%, Lmin=-13162.37, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=177, ncalls=1786, regioncalls=7440, ndraw=40, logz=-12975.25, remainder_fraction=100.0000%, Lmin=-12932.81, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=182, ncalls=1791, regioncalls=7640, ndraw=40, logz=-12727.29, remainder_fraction=100.0000%, Lmin=-12683.11, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=187, ncalls=1796, regioncalls=7840, ndraw=40, logz=-12616.32, remainder_fraction=100.0000%, Lmin=-12574.06, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=193, ncalls=1804, regioncalls=8160, ndraw=40, logz=-12295.25, remainder_fraction=100.0000%, Lmin=-12286.27, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=199, ncalls=1810, regioncalls=8400, ndraw=40, logz=-12022.79, remainder_fraction=100.0000%, Lmin=-11978.89, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=204, ncalls=1817, regioncalls=8680, ndraw=40, logz=-11570.27, remainder_fraction=100.0000%, Lmin=-11558.53, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=210, ncalls=1823, regioncalls=8920, ndraw=40, logz=-11194.01, remainder_fraction=100.0000%, Lmin=-11078.63, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=215, ncalls=1829, regioncalls=9160, ndraw=40, logz=-10823.71, remainder_fraction=100.0000%, Lmin=-10815.83, Lmax=-45.63
11:57:29 [ultranest] [DEBUG] iteration=220, ncalls=1835, regioncalls=9400, ndraw=40, logz=-10462.36, remainder_fraction=100.0000%, Lmin=-10327.61, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=225, ncalls=1840, regioncalls=9600, ndraw=40, logz=-10180.10, remainder_fraction=100.0000%, Lmin=-10153.74, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=230, ncalls=1845, regioncalls=9800, ndraw=40, logz=-9902.60, remainder_fraction=100.0000%, Lmin=-9860.55, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=234, ncalls=1851, regioncalls=10040, ndraw=40, logz=-9786.03, remainder_fraction=100.0000%, Lmin=-9759.80, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=240, ncalls=1857, regioncalls=10280, ndraw=40, logz=-9408.59, remainder_fraction=100.0000%, Lmin=-9354.02, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=246, ncalls=1864, regioncalls=10560, ndraw=40, logz=-9158.15, remainder_fraction=100.0000%, Lmin=-9056.81, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=252, ncalls=1870, regioncalls=10800, ndraw=40, logz=-8765.65, remainder_fraction=100.0000%, Lmin=-8744.92, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=257, ncalls=1877, regioncalls=11080, ndraw=40, logz=-8571.75, remainder_fraction=100.0000%, Lmin=-8412.66, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=263, ncalls=1884, regioncalls=11360, ndraw=40, logz=-8121.43, remainder_fraction=100.0000%, Lmin=-8004.32, Lmax=-45.63
11:57:30 [ultranest] [DEBUG] iteration=269, ncalls=1890, regioncalls=11600, ndraw=40, logz=-7815.24, remainder_fraction=100.0000%, Lmin=-7790.46, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=273, ncalls=1895, regioncalls=11800, ndraw=40, logz=-7743.51, remainder_fraction=100.0000%, Lmin=-7635.87, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=278, ncalls=1900, regioncalls=12000, ndraw=40, logz=-7364.52, remainder_fraction=100.0000%, Lmin=-7330.81, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=281, ncalls=1906, regioncalls=12240, ndraw=40, logz=-7310.61, remainder_fraction=100.0000%, Lmin=-7292.49, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=286, ncalls=1913, regioncalls=12520, ndraw=40, logz=-7121.59, remainder_fraction=100.0000%, Lmin=-7077.62, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=290, ncalls=1920, regioncalls=12800, ndraw=40, logz=-6983.37, remainder_fraction=100.0000%, Lmin=-6905.22, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=295, ncalls=1926, regioncalls=13040, ndraw=40, logz=-6767.02, remainder_fraction=100.0000%, Lmin=-6738.99, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=300, ncalls=1932, regioncalls=13280, ndraw=40, logz=-6633.33, remainder_fraction=100.0000%, Lmin=-6561.83, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=306, ncalls=1938, regioncalls=13520, ndraw=40, logz=-6394.95, remainder_fraction=100.0000%, Lmin=-6358.52, Lmax=-45.63
11:57:31 [ultranest] [DEBUG] iteration=311, ncalls=1943, regioncalls=13720, ndraw=40, logz=-6307.41, remainder_fraction=100.0000%, Lmin=-6261.03, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=316, ncalls=1948, regioncalls=13920, ndraw=40, logz=-6132.20, remainder_fraction=100.0000%, Lmin=-6112.06, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=320, ncalls=1952, regioncalls=14080, ndraw=40, logz=-6056.33, remainder_fraction=100.0000%, Lmin=-6017.74, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=325, ncalls=1957, regioncalls=14280, ndraw=40, logz=-5805.46, remainder_fraction=100.0000%, Lmin=-5761.72, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=330, ncalls=1963, regioncalls=14520, ndraw=40, logz=-5683.30, remainder_fraction=100.0000%, Lmin=-5619.48, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=336, ncalls=1969, regioncalls=14760, ndraw=40, logz=-5534.92, remainder_fraction=100.0000%, Lmin=-5517.02, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=341, ncalls=1976, regioncalls=15040, ndraw=40, logz=-5317.80, remainder_fraction=100.0000%, Lmin=-5293.14, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=347, ncalls=1982, regioncalls=15280, ndraw=40, logz=-5141.14, remainder_fraction=100.0000%, Lmin=-5119.72, Lmax=-45.63
11:57:32 [ultranest] [DEBUG] iteration=353, ncalls=1988, regioncalls=15520, ndraw=40, logz=-4847.19, remainder_fraction=100.0000%, Lmin=-4838.49, Lmax=-45.63
