weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -3.473637625703322556e+04 2.442675694726470503e-02 1.035558634813400491e-01 3.275226096528492947e-01 1.105581363242101878e-01 1.210048891447865760e-01 3.799067916624684349e-01 7.732511474033001431e-01 2.460634860841457439e-01
0.000000000000000000e+00 -2.997112591740279822e+04 1.998194659807613904e-01 3.670406551698768283e-01 4.304185186379545502e-01 6.687520604238124111e-01 5.633411127040420796e-01 7.705258536872330311e-01 8.315590223280401316e-01 1.998594785497224136e-01
0.000000000000000000e+00 -2.715104224506698301e+04 2.675253935670320882e-01 8.388513393474373858e-01 2.133912341571619908e-01 9.339336507133421117e-01 3.587068727188674755e-01 1.809242280242329137e-01 9.416203772202168532e-01 2.174957888994449862e-01
0.000000000000000000e+00 -2.318732271570255398e+04 3.764293033842631697e-01 7.018582310239277477e-01 3.843193592535806280e-01 2.370605526320541667e-01 4.453267407995538107e-01 5.642244070450136428e-01 7.106181031608045373e-01 2.223242873134758657e-01
0.000000000000000000e+00 -2.258824660113790378e+04 7.476132469569907180e-02 2.239413406803529849e-01 6.835676920278885849e-01 5.907227336490108449e-01 2.512866150797954390e-02 6.502066740242740117e-02 3.010148502945599880e-01 2.312986714953819689e-01
0.000000000000000000e+00 -2.116480977702729433e+04 1.282453475311225999e-01 2.926842782548335631e-01 6.765109450000054148e-01 2.964265151168098411e-01 9.529179419372940663e-01 2.895634589814415349e-01 1.473227358268617282e-01 2.006520403398851515e-01
0.000000000000000000e+00 -1.809059576457237927e+04 2.451638455864237898e-01 8.529997654602384793e-01 9.201753706395887633e-01 9.673143925574456681e-01 3.951223509500546571e-01 9.610114533655914615e-01 9.741581044468352601e-01 1.851799697260695376e-01
0.000000000000000000e+00 -1.748325076901395005e+04 3.937022713164645138e-01 8.464167207111942259e-01 1.132407607020883278e-01 8.201197124345891432e-01 7.543009629379705538e-01 6.025416697531986721e-01 2.758813747151828144e-01 1.838677640176038519e-01
0.000000000000000000e+00 -1.719085812628173881e+04 3.607361842043691480e-01 7.814335636032572197e-01 2.779825907961567255e-01 4.647661886996962144e-01 8.357363582003443092e-01 6.857555293517296757e-01 4.775238869867892699e-02 2.056793004312704731e-01
0.000000000000000000e+00 -1.675001115343071069e+04 3.387254448526282324e-01 7.854629252109365245e-01 3.641976917540115100e-01 3.827695190893694033e-01 7.856294675003456796e-01 9.251297263610036570e-01 1.806196778261904834e-01 2.117954976707356884e-01
0.000000000000000000e+00 -1.469823084058403037e+04 6.448088646227112530e-02 7.886367920355916716e-01 3.874411477217974964e-01 8.427626783480511863e-01 6.044372965059510161e-01 2.193314475111745043e-01 1.277123701874037787e-01 1.784547244940231092e-01
0.000000000000000000e+00 -1.271519221096961883e+04 3.795834429246913722e-02 8.346161455180090005e-01 8.959053422279320555e-01 4.242063573649601516e-01 2.694293233266477072e-01 7.456388673619258611e-01 4.330858111638149488e-01 1.809900599521470088e-01
0.000000000000000000e+00 -1.140833047137389804e+04 1.765105224622113278e-01 4.056573125135464197e-01 2.286997008842661661e-02 8.219095879914823932e-01 3.953916589880535071e-04 1.181005834535220345e-01 6.084416622375479200e-01 2.169454899795013603e-01
0.000000000000000000e+00 -1.113183519523925861e+04 3.537083760695002299e-01 5.796372507763167814e-01 4.410861735758071500e-01 9.083704921713731117e-01 7.630717650421861009e-01 2.199122902698509296e-01 1.266295635446427204e-01 1.764930700398625874e-01
0.000000000000000000e+00 -9.738193372056692169e+03 5.071217477669568430e-01 1.640228157385092977e-02 6.570982772726472465e-01 7.065693097656393640e-01 1.850982374869125646e-02 4.945546118579757788e-02 3.224485948894347809e-01 2.127863034055096358e-01
