logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.473637625703322556e+04 -3.474236897131992009e+04 4.400000000000000022e-01
-3.474236897131992009e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -2.997112591740279822e+04 -2.997712113168948781e+04 1.110000000000000098e+00
-2.997712113168948781e+04 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.715104224506698301e+04 -2.715703995935367493e+04 1.725000000000000089e+00
-2.715703995935367493e+04 2.774363303446775717e+03 -7.499999999999999722e-03 4.000000000000000000e+02 -2.318732271570255398e+04 -2.319332292998924459e+04 1.350000000000000089e-01
-2.319332292998924459e+04 4.261933617264338864e+03 -1.000000000000000021e-02 4.000000000000000000e+02 -2.258824660113790378e+04 -2.259424931542459672e+04 1.499999999999999944e-01
-2.259424931542459672e+04 2.592060868001761378e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -2.116480977702729433e+04 -2.117081499131398596e+04 6.250000000000000000e-01
-2.117081499131398596e+04 8.580322027114854109e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -1.809059576457237927e+04 -1.809660347885906958e+04 1.929999999999999938e+00
-1.809660347885906958e+04 1.938469452423686334e+03 -1.750000000000000167e-02 4.000000000000000000e+02 -1.748325076901395005e+04 -1.748926098330064269e+04 4.499999999999999833e-02
-1.748926098330064269e+04 1.017720651183504856e+03 -2.000000000000000042e-02 4.000000000000000000e+02 -1.719085812628173881e+04 -1.719687084056843014e+04 1.455000000000000071e+00
-1.719687084056843014e+04 1.380143382803611303e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -1.675001115343071069e+04 -1.675602636771740072e+04 9.050000000000000266e-01
-1.675602636771740072e+04 2.889223169434164333e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -1.469823084058403037e+04 -1.470424855487072091e+04 1.395000000000000018e+00
-1.470424855487072091e+04 1.100260021372130950e+03 -2.749999999999999667e-02 4.000000000000000000e+02 -1.271519221096961883e+04 -1.272121242525630987e+04 1.790000000000000036e+00
-1.272121242525630987e+04 1.284070440588474867e+03 -2.999999999999999542e-02 4.000000000000000000e+02 -1.140833047137389804e+04 -1.141435318566058959e+04 1.495000000000000107e+00
-1.141435318566058959e+04 1.225441175910747461e+03 -3.249999999999999417e-02 4.000000000000000000e+02 -1.113183519523925861e+04 -1.113786040952595067e+04 1.905000000000000027e+00
-1.113786040952595067e+04 1.011346687515944154e+03 -3.499999999999999639e-02 4.000000000000000000e+02 -9.738193372056692169e+03 -9.744221086343382922e+03 1.294999999999999929e+00
-9.744221086343382922e+03 1.408754418040655537e+03 -3.749999999999999861e-02 4.000000000000000000e+02 -8.452015566604797641e+03 -8.458045780891488903e+03 5.699999999999999512e-01
-8.458045780891488903e+03 1.230949903690423071e+03 -4.000000000000000083e-02 4.000000000000000000e+02 -6.879070284067327520e+03 -6.885102998354019292e+03 1.840000000000000080e+00
-6.885102998354019292e+03 1.311873645766322625e+03 -4.250000000000000305e-02 4.000000000000000000e+02 -6.391216340483740169e+03 -6.397251554770431540e+03 1.135000000000000009e+00
-6.397251554770431540e+03 7.523960603803064942e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -6.069515626093504579e+03 -6.075553340380195550e+03 1.419999999999999929e+00
-6.075553340380195550e+03 1.506589057438897150e+00 -4.750000000000000749e-02 4.000000000000000000e+02 -5.895516340608297469e+03 -5.901556554894988949e+03 1.764999999999999902e+00
-5.901556554894988949e+03 8.571505166533245301e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -5.270669225688036931e+03 -5.276711939974728011e+03 1.504999999999999893e+00
-5.276711939974728011e+03 3.513340130000875092e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -5.123605814887222550e+03 -5.129651029173914139e+03 1.610000000000000098e+00
-5.129651029173914139e+03 3.242029933821886516e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -5.007010733580534179e+03 -5.013058447867225368e+03 6.199999999999999956e-01
-5.013058447867225368e+03 2.464096753933714581e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -4.774423301682642887e+03 -4.780473515969334585e+03 1.524999999999999911e+00
-4.780473515969334585e+03 1.206976424565352062e+02 -6.000000000000001860e-02 4.000000000000000000e+02 -4.645310431320796852e+03 -4.651363145607488150e+03 1.179999999999999938e+00
-4.651363145607488150e+03 5.633050391418632330e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -4.037822237371803567e+03 -4.043877451658494920e+03 1.675000000000000044e+00
-4.043877451658494920e+03 1.020056620613045917e+00 -6.500000000000001610e-02 4.000000000000000000e+02 -3.858647621560518473e+03 -3.864705335847209881e+03 8.299999999999999600e-01
-3.864705335847209881e+03 8.819038392556917927e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -3.821174228259006213e+03 -3.827234442545697675e+03 1.250000000000000000e+00
-3.827234442545697675e+03 9.091618502514295130e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -3.798031425346651304e+03 -3.804094139633342820e+03 1.754999999999999893e+00
-3.804094139633253690e+03 9.099051497009860157e+00 -7.250000000000002276e-02 4.000000000000000000e+02 -3.792559493316056432e+03 -3.798624707602748003e+03 1.150000000000000050e-01
-3.798620502830517125e+03 8.562129656193109284e+00 -7.500000000000002498e-02 4.000000000000000000e+02 -3.375063618513945130e+03 -3.381131332800636301e+03 1.149999999999999911e+00
-3.381131332800636301e+03 2.128092587174532184e+02 -7.750000000000002720e-02 4.000000000000000000e+02 -3.153005150543546733e+03 -3.159075364830237959e+03 3.499999999999999778e-01
-3.159075364830237959e+03 2.737135673886902509e+02 -8.000000000000002942e-02 4.000000000000000000e+02 -2.955956360603856865e+03 -2.962029074890548145e+03 1.580000000000000071e+00
-2.962029074890548145e+03 3.035546402495748453e+02 -8.250000000000003164e-02 4.000000000000000000e+02 -2.920119911145944570e+03 -2.926195125432635905e+03 1.304999999999999938e+00
-2.926195125432635905e+03 8.348064824967644881e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -2.846812593142786227e+03 -2.852890307429477616e+03 3.250000000000000111e-01
-2.852890307429477616e+03 1.095338260366878984e+02 -8.750000000000003608e-02 4.000000000000000000e+02 -2.704552551486215179e+03 -2.710632765772906623e+03 1.270000000000000018e+00
-2.710632765772906623e+03 1.476630367988431658e+02 -9.000000000000003830e-02 4.000000000000000000e+02 -2.632324541903105455e+03 -2.638407256189796954e+03 5.000000000000000278e-02
-2.638407256189796954e+03 1.179798095295653013e+02 -9.250000000000004052e-02 4.000000000000000000e+02 -2.572158536698613261e+03 -2.578243750985304814e+03 2.349999999999999867e-01
