Om Ob h ns s8 Mnu w scale_factor
3.741714657090140506e-01 6.838882149168815094e-02 7.253174171143321747e-01 8.811134039657623207e-01 8.064872226861360405e-01 4.161594155333580569e-01 -7.592684733414483134e-01 1.464633280176725094e+01
3.436814336151418070e-01 5.887898337293449857e-02 7.258147753326038565e-01 9.481988812513861831e-01 7.891781602187051270e-01 7.111595583427282596e-01 -9.448541558657869155e-01 1.464880864845331487e+01
3.627448726112069144e-01 5.238292804420119353e-02 7.203010039958145372e-01 9.116314439135153602e-01 8.290575535692416009e-01 9.159378318179195455e-01 -7.980402395805434868e-01 1.477601770928939651e+01
3.767022862930694549e-01 6.047315764343844102e-02 6.014081724019572084e-01 9.446797635418802130e-01 8.211099865526274577e-01 5.516973661190116562e-02 -1.069743011055104054e+00 1.507350871842001538e+01
2.721907686774666102e-01 4.430942064115930834e-02 8.604024213439087632e-01 9.363352418325793236e-01 8.301932530748343808e-01 1.807505038283586662e-01 -1.244537588458582311e+00 1.477195660527217669e+01
3.229588978024604540e-01 5.747109411463172113e-02 7.611495346985082122e-01 9.312587757734808180e-01 8.091326617564482682e-01 5.237596585570958307e-01 -1.177263976537247236e+00 1.500600871032552419e+01
3.853534415845287775e-01 6.570225910193686070e-02 7.881984152854384362e-01 8.093373387198373736e-01 8.376454810684818009e-01 3.309313251949673740e-01 -1.091198761575095322e+00 1.502614168710416642e+01
3.155846781689670699e-01 6.908843359893754310e-02 8.338315699957286053e-01 9.305957794259058780e-01 8.067227556009536338e-01 9.949880263251786872e-02 -1.224293688481244979e+00 1.493683695120003918e+01
3.823092988842462514e-01 6.112169957909010382e-02 6.372111501880864948e-01 9.132483096474292017e-01 8.067607204371207708e-01 4.247457601972592922e-01 -7.184759545091606858e-01 1.467166498117848938e+01
2.772292399534824203e-01 4.910900857225425353e-02 8.082751087539279400e-01 9.561694010919044029e-01 8.404255006711949250e-01 3.443796691889100536e-02 -1.148601403637508067e+00 1.479653195733779647e+01
4.475017881596942138e-01 4.493807380339499141e-02 5.673577365573688747e-01 8.685047194097456069e-01 8.359466916520753577e-01 5.839503147182236731e-01 -7.588021437853392781e-01 1.480330912072025917e+01
3.170416044784882814e-01 6.529671560664100649e-02 7.996512020669390708e-01 9.817972485480649381e-01 7.898658431575673600e-01 7.985456249125681971e-01 -1.035049331830986352e+00 1.475735112518516168e+01
